timestamp,open_interest,high_oi,low_oi,close_oi
2022-03-02,3101049885.1719,3253063191.5740995,3095363527.2515,3196900115.9134994
2022-03-03,3092278611.7225,3208089719.6679997,3082843234.0090003,3169084020.2545
2022-03-04,2921093742.4307,3021211001.3794,2903779774.3084,2940254342.3545
2022-03-05,2958845236.3835,3013515790.8539996,2931899359.1997,2992162674.124
2022-03-06,2918147206.3640003,2939629549.726,2770396324.4381,2780425194.1151996
2022-03-07,2749120028.2224007,2900543845.563,2623804523.5626006,2628870033.3966002
2022-03-08,2680535038.7943,2815890475.1481,2674361235.5532,2678177799.4337997
2022-03-09,2901456673.4999995,3104567786.375,2890609958.5,3027430800.625
2022-03-10,2844781374.9431996,2888495230.2023997,2719041157.0336,2762977426.5295997
2022-03-11,2714304622.3339996,2789503734.435,2675307352.775,2712695787.48
2022-03-12,2718273515.4960003,2841029129.2768,2688491854.587,2781691502.8055997
2022-03-13,2706478286.4371996,2896994707.5867,2687338040.9865,2856434270.7431
2022-03-14,3000990186.0494003,3071484134.1924005,2880673379.5116,2939677480.4894
2022-03-15,2911299152.573,2971790119.61,2822005538.193,2961038269.6039996
2022-03-16,3099382417.1192,3100383178.926,2906144832.3294,3045116965.2014
2022-03-17,3029730552.7323,3082704103.044,3002878700.6868,3050343481.419
2022-03-18,3113993458.485,3211063858.9189997,3026858411.997,3183839876.847
2022-03-19,3216504686.4537997,3266384385.9486003,3170037506.0806,3266384385.9486003
2022-03-20,3194605527.6959996,3224826734.536,3059752407.7009997,3106588511.499
2022-03-21,3085582278.138,3128804108.3659997,2989607556.888,2990012172.1740003
2022-03-22,3089805707.1186004,3320659337.1456003,3089805707.1186004,3154784445.1518
2022-03-23,3193582759.5528,3235378404.7701,3106665391.6250997,3107841129.5184
2022-03-24,3187987774.6464005,3582790721.9412003,3178556711.6016,3535947002.2296
2022-03-25,3561702431.4302,3695876242.1984,3523672086.2872,3532053152.2345996
2022-03-26,3547890954.2971997,3592739182.1412,3534267204.5379996,3543323114.6656
2022-03-27,3729023559.9344,3926849867.6784005,3704239999.512,3755762076.0400004
2022-03-28,3779915015.7825003,3787659075.9504004,3607889074.5723004,3612168261.4332
2022-03-29,3634904380.0179996,3723821512.2225,3622613125.47,3629420715.0039997
2022-03-30,3601460585.7887993,3703646961.2927995,3576212732.6796,3600153636.1055994
2022-03-31,3481773638.448,3484454442.414,3380374484.394,3385867968.714
2022-04-01,3442430550.1278,3577025310.6633997,3388112828.4065995,3392593062.1498
2022-04-02,3357697394.599,3372210939.7932,3266301997.3462,3283726384.7001996
2022-04-03,3326591954.7188,3364328739.0812,3302180784.1552,3330829529.3196
2022-04-04,3344363241.0111003,3564632858.2097,3343922213.0498996,3417588788.4583
2022-04-05,3336626221.6538,3563720892.9266005,3321627684.1790004,3488736436.9620004
2022-04-06,3310937256.711,3541981704.9374995,3264841272.8408995,3519524892.9932
2022-04-07,3540514976.5076,3566605657.8276997,3493584304.2730002,3509851866.7181
2022-04-08,3413832852.0192,3539655598.0032,3396564867.6179996,3488212788.9179993
2022-04-09,3529362455.0898,3577272213.2734995,3507924429.8026,3553867517.4107
2022-04-10,3505079729.1131997,3591364094.4312005,3492095260.5036,3554669835.4464
2022-04-11,3332416508.8896,3564084418.7920003,3310199231.0448,3331034840.0352
2022-04-12,3377839785.1493998,3433223783.0207996,3324322575.8372993,3340977611.5587997
2022-04-13,3430138289.3432007,3474358047.8278003,3284605016.3212004,3284605016.3212004
2022-04-14,3187663576.5546002,3319864478.532,3185051839.3017,3304113265.233
2022-04-15,3354905152.665,3429556479.2444997,3299386506.0915,3300833733.4775
2022-04-16,3286993422.601,3338186830.669,3256293554.449,3285462489.51
2022-04-17,3227512469.781,3312557251.7386003,3221623190.7125,3312557251.7386003
2022-04-18,3407508242.2176,3558958226.4096,3227003330.7264,3237106290.9168
2022-04-19,3291882116.1597004,3356969146.272,3241158063.7212005,3305022058.0125003
2022-04-20,3293450906.6625,3414864498.2426996,3282651400.0646996,3308454142.9212
2022-04-21,3238174599.3688,3385154246.5926,3217477852.4518,3257375391.3324003
2022-04-22,3194917224.5796,3397641119.1068,3173036427.1892,3371841224.8919997
2022-04-23,3349914692.9093,3423972946.1673994,3349167500.8586,3396920549.9428
2022-04-24,3398432677.3386,3470465235.3512,3369082949.7862005,3383147581.6974
2022-04-25,3467019757.9709997,3572209995.0810003,3314383329.46,3314383329.46
2022-04-26,3124325659.7819996,3347152167.5604,3067249792.8846,3305538000.1812
2022-04-27,3402072475.1780005,3516751507.3040004,3207339565.154,3230659745.248
2022-04-28,3273793984.2400002,3297549489.735,3133456926.8125,3143031227.6049995
2022-04-29,3051245935.1267996,3212694275.4575996,2992843458.5291996,3207390636.5298
2022-04-30,3127755095.5805,3202374138.8485,3111431305.3285003,3202374138.8485
2022-05-01,3273975347.6535,3328209972.7695003,3164923070.358,3174142755.1995
2022-05-02,3181169707.2023997,3185477755.3712,3019243798.0336,3112293369.8431997
2022-05-03,3046639341.8288,3436949415.2207003,3045853103.2896004,3436011646.2493005
2022-05-04,3615598009.428,3632369221.824,3258811269.048,3285957783.8760004
2022-05-05,3025186015.6883,3350316458.2264,3016636092.1248994,3285814226.1681995
2022-05-06,3237302313.0118003,3297296867.3667006,3170142858.1966,3217325749.4037004
2022-05-07,3170078514.5943,3284792221.8745,3170065250.0484996,3234467457.2434993
2022-05-08,3103626683.7599998,3227728319.472,3015457326.864,3034125852.7200003
2022-05-09,2679698727.811,2832600980.1614,2557895438.3486,2568714582.028
2022-05-10,2648987269.3694,2690126901.0589,2511255603.7918,2514868464.5174
2022-05-11,2358519137.2618,2414451213.4157,2189804584.4006004,2261233853.6256003
2022-05-12,2257034098.2336,2292838938.2519,2071576995.6558998,2071576995.6558998
2022-05-13,2089679657.7590997,2282085375.075,2082791649.1635,2226313296.0585
2022-05-14,2287413818.8704,2290661264.1582,2107073295.7110002,2111850659.7863998
2022-05-15,2199231870.1392,2389431966.746,2199231870.1392,2277741310.2132
2022-05-16,2171745233.4201,2300732910.1794,2159810798.7671003,2220979024.9018
2022-05-17,2263388274.598,2428372185.283,2214047066.957,2217948664.239
2022-05-18,2091416940.9881997,2265383848.451,2090853462.1083999,2238349863.5923996
2022-05-19,2364785955.9883003,2605335674.2959,2345174559.5499,2601032098.0098
2022-05-20,2504007790.4478,2549593963.6674004,2346975478.1382,2372155574.6122003
2022-05-21,2391472101.69,2434835906.3464003,2326630562.0066,2328012825.8394
2022-05-22,2395778778.204,2607902117.4,2385644237.604,2533167807.312
2022-05-23,2433982421.0763,2585825655.0724,2335657248.196,2394925043.9295
2022-05-24,2439814919.0385,2624417087.1437,2437093237.812,2452172830.9975
2022-05-25,2443292925.7493,2456756994.1507,2325047414.0979,2350230670.3482003
2022-05-26,2322962084.124,2547706049.966,2304856753.562,2393151466.684
2022-05-27,2345712113.9296002,2449573513.2464,2289626728.168,2364022289.1
2022-05-28,2396695338.15,2427685211.1212,2358583119.9256,2368538367.4912
2022-05-29,2403673786.176,2606082646.5024,2393961165.7728,2537278785.1007996
2022-05-30,2733151869.279,2995840404.6285,2727082970.5470004,2773868771.0369997
2022-05-31,2780287576.5527997,2906645133.6302,2779801038.415,2798122422.0102
2022-06-01,2621994842.1702003,2705004595.629,2479872598.0371,2489613413.2254004
2022-06-02,2543103894.0186,2661125727.6801,2501351071.6032,2567741113.3023
2022-06-03,2504106696.0364,2583239942.5728,2484368821.3483996,2485038940.2412
2022-06-04,2498876110.212,2534534948.998,2458281719.0924,2463920708.6688
2022-06-05,2468997400.3368,2502193321.5904,2445584229.7158003,2481053153.8199
2022-06-06,2601439796.4412,3006048952.5820003,2594232647.708,3004889497.6568
2022-06-07,2981696417.4776998,2981696417.4776998,2515168727.7911997,2686579047.4692
2022-06-08,2606667434.41,2708792327.7675,2406275313.2275,2410771399.1725
2022-06-09,2402850606.8301,2568542571.2187,2402284461.5772,2546216833.4415
2022-06-10,2460286150.6635003,2586708866.2269998,2379387918.3855004,2558216238.6287
2022-06-11,2500042727.598,2591976293.3545,2499771973.2804,2550634200.5261
2022-06-12,2384676991.008,2411638487.9319,2258215816.3521,2287715942.2668
2022-06-13,1932411182.2905,1944961492.5689998,1828445237.007,1858975713.5235
2022-06-14,1830747512.8431,1894235989.4749,1802323493.5886002,1854658678.2792
2022-06-15,1892142090.4275,2049091018.8974998,1850936430.69,1899468787.275
2022-06-16,1715973411.042,1857154117.302,1702479052.1442003,1835058192.0198
2022-06-17,1841349850.9671,1927102986.1374,1802420836.5050998,1926878549.0991
2022-06-18,1785819205.2399,1862611261.0365,1690967087.2083,1714453984.3743
2022-06-19,1859542852.7598,2029930451.9762,1859383233.4394,1873472918.4546
2022-06-20,1873895813.1741,1978537290.0707998,1863128497.1796,1890325769.1470997
2022-06-21,1903467007.4000998,2047767241.9828,1903467007.4000998,1937307987.3276997
2022-06-22,1868497549.1858,1937362004.319,1858682612.611,1880119421.6132002
2022-06-23,1985449927.9187999,2077400429.4624,1949020951.9367998,2022512561.3783998
2022-06-24,2035416545.4688,2127886531.7872,2018453220.0616,2019819787.4808002
2022-06-25,2043670008.8871002,2193677729.9129,2029335008.1257,2166512041.4014
2022-06-26,2120845845.5646,2172523533.9813,2016536441.5514998,2034109640.2865999
2022-06-27,2005026143.4299998,2093611859.7300003,1980519531.3,1993124780.9399998
2022-06-28,1948762611.4307997,2108912035.6523998,1940799625.743,2007280289.1767998
2022-06-29,1991563595.2812002,2110101863.3589,1974162961.3389,1974944291.2836
2022-06-30,1956756348.474,2054621038.7145,1855676941.738,1862531004.2845
2022-07-01,1801626095.544,1811101386.336,1727659754.832,1749272011.608
2022-07-02,1746449141.1451,1815615289.4565003,1746449141.1451,1808097311.8404
2022-07-03,1814205462.9804,1869106345.8228002,1755057552.4206002,1824175995.0354
2022-07-04,1911180285.036,2132576926.9415998,1906145884.2959998,2068261395.5915997
2022-07-05,2062473789.42,2099210721.47,1933093344.5900002,2018137487.15
2022-07-06,2057773002.1064997,2114236615.2557998,2048280049.9132998,2112482117.2798
2022-07-07,2221353452.2852,2520660656.8868003,2212764589.7128,2515241356.1976004
2022-07-08,2512273815.0156,2549055494.9146004,2290131776.6434,2363576057.585
2022-07-09,2363720413.6,2401966216.0,2342113395.44,2359660762.42
2022-07-10,2280254569.3862,2314646406.1006,2172010292.9073997,2177653164.357
2022-07-11,2083723088.2394998,2126746315.0179,2058715920.4849,2095818287.413
2022-07-12,2029501770.8390002,2160700687.1025004,2021249250.0925002,2059170479.9883003
2022-07-13,2154781788.5727,2235122655.6443996,2109364127.8762999,2116867139.7229998
2022-07-14,2154398945.678,2286394263.5338,2143439318.3616,2252453443.5102
2022-07-15,2279215461.6717,2394398085.329,2239297912.1413,2339228510.4419
2022-07-16,2379715179.3415003,2468239818.382,2355247664.887,2361542998.6005
2022-07-17,2318166012.7032003,2474165830.2416,2313927760.4784,2340383830.972
2022-07-18,2523782027.2445,2729196320.1618004,2433667055.4667,2449268035.4137
2022-07-19,2554343238.6597,2949535646.1270003,2496773747.6835003,2788074551.6457005
2022-07-20,2768474730.5445,2863072271.202,2602308921.6524997,2608718241.4245
2022-07-21,2600373843.3365,2722472375.3525,2578659511.4249997,2605771580.482
2022-07-22,2552923207.0076,2695639560.8043995,2548222409.3515,2655043830.4221997
2022-07-23,2627539219.8244,2760424227.3322,2623474873.2406,2644857130.0116
2022-07-24,2660226394.5347996,2661969115.7019997,2590836763.8426,2608858033.7065997
2022-07-25,2462123061.6,2481148945.7999997,2325497832.6,2340276305.1
2022-07-26,2333793849.607,2441459975.515,2280658680.9490004,2362971103.196
2022-07-27,2552100012.9715996,2684095279.4564996,2520892179.351,2612871514.5168996
2022-07-28,2714818731.1998,2734489388.3964,2629308508.9578004,2703441569.9226003
2022-07-29,2696359105.8696,2800525516.1067,2684184404.2092,2694566598.5319
2022-07-30,2678560910.7971005,2954402941.6139,2668270420.1657004,2763311130.3504004
2022-07-31,2723574477.9695997,2736177077.141,2624382174.9705997,2641652273.2127
2022-08-01,2637965998.8352,2754699149.2992,2603263054.784,2607742259.2256
2022-08-02,2576067142.7805996,2662630702.7517996,2540244481.7360997,2575982617.3876996
2022-08-03,2556815648.4900002,2812092669.126,2526644338.866,2616373212.093
2022-08-04,2594273197.5918,2599064068.7196,2515373540.1189003,2532287212.9911003
2022-08-05,2609480369.1018996,2652148113.3742,2484177083.1997,2488913051.0733995
2022-08-06,2450992037.5857997,2553197946.1319,2449552345.5108,2526199463.7435
2022-08-07,2550614481.9918,2594245588.8588,2533378519.1682,2545874211.105
2022-08-08,2615829214.2900004,2975045346.7200003,2611100565.4476,2803752835.8504
2022-08-09,2725426862.1162,2725884390.1506004,2642361041.541,2681652684.6174
2022-08-10,2774389472.7552004,2808234004.8582,2644349446.8162,2681566006.8024
2022-08-11,2678911423.4592004,2958604374.2088,2653482943.4256,2798146677.7212
2022-08-12,2853093064.0875,2905869613.8624997,2781744994.0874996,2832896068.2125
2022-08-13,2837993099.622,2982883599.516,2837805607.047,2929011449.5499997
2022-08-14,2912837081.1949997,3023842776.1495,2753808291.3006,2774036239.1953998
2022-08-15,2750182868.6088,2869345118.1648,2608636749.4104004,2611653155.7732
2022-08-16,2585390455.263,2660438395.947,2535212599.49,2605277162.43
2022-08-17,2549744498.9667,2735442748.6323,2502766288.7535,2734551564.2109
2022-08-18,2717206520.8389,2745370157.3619,2683760275.2064,2696820789.8129
2022-08-19,2422289455.9771004,2482937645.6479,2228380357.1677003,2273034919.514
2022-08-20,2304770938.4472,2390173985.1408,2283618735.8382,2290188911.1875997
2022-08-21,2331141275.8752,2406935096.3808,2325808811.816,2353251054.2015996
2022-08-22,2340273244.9319997,2394573597.486,2274432424.404,2326244142.864
2022-08-23,2340514645.1104,2442930582.565,2313033708.854,2368743532.4806004
2022-08-24,2350767316.1217003,2466760705.0968003,2328247613.1012,2379602495.9133
2022-08-25,2401153293.2811,2474455998.5449,2340218644.22,2406742577.5283
2022-08-26,2259382948.965,2454809041.4721,2185663720.0707,2370506318.5674
2022-08-27,2346506768.7178,2407432107.5987,2334244312.5729,2389643555.6513
2022-08-28,2332790185.9325,2359099087.9925,2302036436.49,2307088624.6974998
2022-08-29,2393010636.1454997,2506291760.5425,2387285808.1695,2434987794.54
2022-08-30,2378254878.7479997,2522597951.7783,2311295904.3132997,2403431886.5857
2022-08-31,2431753499.9745,2445464531.4525,2245853676.5985,2256471903.7965
2022-09-01,2265591691.4475,2541327169.8375,2237015507.85,2373138545.805
2022-09-02,2351733419.898,2404785094.41,2266202382.993,2290082528.133
2022-09-03,2276266925.6991,2514522006.8217,2268648205.3917003,2503437419.0916
2022-09-04,2525161739.4276,2704881657.7055,2443344533.6118,2445190279.6685
2022-09-05,2419775476.2595,2646237457.9942,2398246339.4755,2540555722.1727004
2022-09-06,2411608851.5115,2582832293.193,2297056238.3925,2472328126.3065
2022-09-07,2538870301.737,2623944737.988,2353442441.418,2353859657.802
2022-09-08,2356186534.1665,2398362602.3613,2300746540.9249997,2306899468.6793
2022-09-09,2550942678.152,2974528372.9440002,2528920652.3919997,2905790477.2000003
2022-09-10,2944958181.5075,3058493432.054,2939615194.2019997,2985894748.9115005
2022-09-11,3010842172.4011,3114890112.7414,2991009352.6063004,3114890112.7414
2022-09-12,3195644884.068,3298791871.2840004,3030285009.024,3254696443.362
2022-09-13,2931422185.2625003,2977976308.9875,2447407238.85,2461660251.2375
2022-09-14,2468314211.991,2490401223.84,2367449395.3380003,2374169081.364
2022-09-15,2312375156.9136,2360304986.082,2284206502.6644,2334101985.6335998
2022-09-16,2346091419.2625003,2426136049.8375,2346091419.2625003,2422362886.8075
2022-09-17,2460241947.738,2541169946.274,2448315029.098,2511445279.69
2022-09-18,2424296162.33,2457284122.802,2350175745.837,2421674711.4025
2022-09-19,2437217906.2139997,2457487499.4124,2224637358.5253997,2259791631.1152
2022-09-20,2183210099.3376,2299146094.8008,2179574863.1804,2185652048.1284
2022-09-21,2137077626.1925,2270002876.85,2056538921.9250002,2115410613.15
2022-09-22,2223775596.45,2373029352.14,2218163445.735,2367099998.3025002
2022-09-23,2353453393.6971,2464956631.7442,2251084580.082,2261044700.4915
2022-09-24,2217690038.795,2332745792.01,2217690038.795,2273431100.112
2022-09-25,2260050904.3824,2292364449.1325,2218664549.2135,2292261633.5731997
2022-09-26,2342707346.6967,2478126553.643,2322011737.4901,2465791783.6197
2022-09-27,2447031733.1018996,2835875076.8229,2427784853.2748995,2456828768.1356997
2022-09-28,2500270735.4361,2618095733.5698,2475078293.9718,2538926777.7950997
2022-09-29,2561847017.6775,2603758306.6425004,2457299124.63,2594338673.745
2022-09-30,2571710661.7202,2942286304.111,2435204229.0961,2435204229.0961
2022-10-01,2421693228.232,2459965338.632,2414834980.328,2435667992.256
2022-10-02,2403544024.6416,2480467025.7936,2380651941.5748,2411400473.4366
2022-10-03,2483884011.558,2665055409.2079997,2475136837.91,2660589422.386
2022-10-04,2757317890.993,3391290013.837,2753183114.4440002,3377653260.394
2022-10-05,3347253882.7,3380788580.65,3186897946.0499997,3207385116.0
2022-10-06,3176172023.662,3346116031.368,3121665497.676,3125349345.294
2022-10-07,3057513883.6599007,3062779021.7661004,2857948990.0339003,2861004791.7199
2022-10-08,2844194232.2882004,2845162019.4822,2763913907.2864,2802716526.5616
2022-10-09,2806153812.2400002,2865515240.73,2805923119.85,2825382109.41
2022-10-10,2780948492.7,2957422335.952,2762579412.6,2900890816.6280003
2022-10-11,2890424310.335,3007812523.505,2845750415.4300003,2975208732.5249996
2022-10-12,2989729562.3399997,3028363409.652,2892104154.52,2892323877.8199997
2022-10-13,2925245745.4605002,3093061610.562,2890379460.199,2964813606.1775
2022-10-14,2934056277.2429996,3012928610.1642,2803707732.8988,2806039547.2745996
2022-10-15,2790782807.2004004,2873024964.2076,2784802454.2172003,2832167224.1904
2022-10-16,2860622032.2444,2875231394.3151,2741905248.6501,2752853303.6307
2022-10-17,2794134878.3718,3076316169.0931997,2793786840.7452,3057180626.1905994
2022-10-18,3022819336.806,3200909983.7277,2926771278.7260003,2949346301.3085003
2022-10-19,2918175055.9355,3016361332.8739004,2912930676.0410004,2944227868.1965
2022-10-20,2931598769.8065,2984887211.9139004,2872470843.3984,2984155613.2194004
2022-10-21,3002372810.3518004,3099627381.1979003,2874736294.2007003,2874756057.9295
2022-10-22,2881390953.3005,2904543737.4087,2852484610.7232,2890468738.3826995
2022-10-23,2945522130.6939,3152088893.1004004,2933474734.6853004,3150083451.8936
2022-10-24,3111014796.6088,3119200223.3046,2821892616.586,2826116866.8768
2022-10-25,2935866421.6224,3411132652.0011997,2923993694.2496,3303451291.6860003
2022-10-26,3417032481.486,3541726427.1212,3416900500.2146,3460192350.0305996
2022-10-27,3381381515.661,3386609332.437,3082235507.1159997,3082235507.1159997
2022-10-28,3127408099.1775994,3136640781.6940002,2992106116.5688,3026416347.4523997
2022-10-29,3057867386.9961,3214386553.8879,3056294428.5916004,3179320177.3862
2022-10-30,3151584348.5028,3156236238.0272,2969254498.3532,2969998391.6636
2022-10-31,2950751230.0420003,2985707224.5,2752084801.158,2752084801.158
2022-11-01,2750619236.5168,2831613804.1587,2729316685.7802997,2766981316.7766
2022-11-02,2722108646.3046,2756752417.7785,2611533314.2939,2614498037.7144
2022-11-03,2622293522.2683,2680551921.4316998,2568479764.0944,2615976389.2885003
2022-11-04,2737454734.2911997,3156389917.8592,2732653053.6624,3003500388.8032
2022-11-05,3024731970.2036004,3185677631.7417,3001386487.7788,3148678255.1701
2022-11-06,3091053779.0,3102470801.1,2909781370.1,2911314552.3
2022-11-07,2866544384.9742,2875945677.2269998,2659760549.2387996,2679737245.7674
2022-11-08,2413319646.27,2480495332.308,2159452405.35,2228255580.462
2022-11-09,1912183285.1650002,2144313483.735,1879338998.9199998,2103741276.0900002
2022-11-10,2326350302.664,2371532344.508,2146807144.376,2151574231.072
2022-11-11,2086775000.3352,2152068679.9625998,2006354787.8913,2006551299.5073
2022-11-12,1976979361.1139002,2006680783.7043002,1972582541.6187,1975942341.7701
2022-11-13,1918834814.1816,1945736166.7968,1883090896.5456,1945736166.7968
2022-11-14,1979593301.7728,2043397603.8036,1910458365.2276,1916841653.1856
2022-11-15,1949628349.6118,2052386882.9035,1945762904.8429,1988472908.8939
2022-11-16,1960485485.0298,2101132553.76,1960034470.2275999,2051292162.9246
2022-11-17,2055172846.0910997,2109761081.3654997,2052677587.6194,2076759083.1207
2022-11-18,2077705209.1499002,2101191639.2676,2016288615.2229002,2016893850.5037
2022-11-19,2017280559.6909,2028453952.3059003,1991114839.5705001,1996892168.7960002
2022-11-20,1947419141.5788,1974154405.02,1928667638.7852,1973802070.6848
2022-11-21,1913202565.1039999,2046216289.877,1910371075.0089998,2035157287.522
2022-11-22,2093123369.1742,2108279427.4168,2064630149.67,2074134837.3284001
2022-11-23,2122111816.6612,2160976242.8046,2045234445.0849998,2045798652.4975998
2022-11-24,2045379527.4528003,2096467759.3464,2024795311.2684002,2055205861.9884002
2022-11-25,2045755016.5850997,2103690984.9378998,2041059869.2253997,2071737154.1390998
2022-11-26,2063345390.0052001,2078034476.2576,2055267993.8960001,2074993413.9584
2022-11-27,2071733965.2173998,2098158799.0152,2047579227.4176,2081363553.7985997
2022-11-28,2053911527.343,2072134200.591,1989353577.159,2025211121.6220002
2022-11-29,2053793662.4912002,2126705766.0408,2034772282.7908,2095146150.538
2022-11-30,2186955094.8094997,2201139381.5724,2118450835.4178,2180385912.6618
2022-12-01,2157149885.493,2229112611.923,2157149885.493,2203242187.7555
2022-12-02,2217847811.993,2230209651.615,2189681429.925,2200098626.242
2022-12-03,2173890110.7330003,2202621112.791,2161571654.1870003,2188567933.1505003
2022-12-04,2217092767.7305,2389126887.2460003,2209462235.552,2324883604.0595
2022-12-05,2305685758.2223,2344066495.0309,2081325889.0586998,2082925209.3733997
2022-12-06,2097701213.0227997,2097701213.0227997,1887447097.8593998,1887554436.8604
2022-12-07,1859712107.708,1866355028.02,1753188982.9720001,1811874478.9880002
2022-12-08,1853650524.736,1912228842.7519999,1839224670.208,1904972694.72
2022-12-09,1894310259.7580001,1936717995.114,1865156339.284,1865162571.692
2022-12-10,1864855355.04,1909390347.2,1863507925.44,1881209988.32
2022-12-11,1876517951.7252998,1901750499.2629998,1848921957.0995,1862272204.6837
2022-12-12,1875652586.8,1879654975.2,1771126552.8,1798836406.4
2022-12-13,1859830104.6072,1979817725.4603,1851597600.7055998,1905756815.8068
2022-12-14,1908629853.7412,2013441840.3348002,1891883095.9115002,1989917066.5595
2022-12-15,1941261428.988,1948411619.9176,1868182622.8116,1878007732.5256
2022-12-16,1799247821.3372,1800399821.5949,1620922164.5795999,1631686502.0669997
2022-12-17,1645810556.1599998,1686271891.072,1634831875.8400002,1665742744.8319998
2022-12-18,1661997605.1921997,1689151400.7315,1644828000.9748,1646872544.0166
2022-12-19,1617233307.2424,1676398520.154,1592654336.8655999,1599436458.4884
2022-12-20,1643846352.7024,1663371299.568,1588058237.8496,1606427255.8752
2022-12-21,1599996676.3535998,1635923207.3967998,1590855274.2123997,1610985576.998
2022-12-22,1610592877.9525,1719684342.2394998,1610592877.9525,1672486109.1899998
2022-12-23,1668635837.6976001,1686180227.7368002,1616253005.0208,1648985321.6260002
2022-12-24,1654145649.7885,1671887164.2066002,1648422847.7123003,1649300323.3872
2022-12-25,1648859305.1712,1657045957.2648003,1626325915.1680002,1638714663.0544002
2022-12-26,1647334658.2804003,1660381607.5984,1629610260.4255002,1632775425.0960002
2022-12-27,1612048235.568,1723999914.8192,1602806216.0212002,1723189501.0786002
2022-12-28,1706760678.2970002,1762493205.093,1681747309.704,1759628071.428
2022-12-29,1769341720.5556,1793738919.4555,1758607693.4206,1778384662.3744998
2022-12-30,1775272812.698,1827737668.0640001,1772767509.0048,1787837563.7276
2022-12-31,1780963680.1535997,1793081887.6927998,1738383709.5424,1747882361.2415998
2023-01-01,1755588750.4134,1809453362.1066,1753338669.3445,1808107462.7182
2023-01-02,1814407420.8,1814627461.998,1752515479.9099998,1752515479.9099998
2023-01-03,1752641666.072,1804862120.4064002,1750770606.2,1751641284.0608
2023-01-04,1770022419.4994,1774188851.8816,1708475306.1012998,1709940821.4327998
2023-01-05,1708082863.2784,1763273827.0686,1698533186.5082,1748677935.6074
2023-01-06,1761150822.3674,1787272638.2886,1737879444.9764001,1755370072.2338
2023-01-07,1754725305.4275,1792695973.047,1753912759.9035,1786647728.7224998
2023-01-08,1806501128.3355,1821901833.4124,1758244305.9753,1760808438.6804001
2023-01-09,1765331361.7293,1861704424.2474003,1764204531.488,1773732255.5635002
2023-01-10,1800314884.9487998,1971053771.2608,1795650223.488,1971033728.1407998
2023-01-11,2028359361.3912,2052252081.3036003,1903727320.8387,1917810611.8357
2023-01-12,2014290844.838,2135985549.308,1959118506.0359998,2051853590.782
2023-01-13,2170163569.0338,2328783711.5898,2170090467.144,2217955149.8478003
2023-01-14,2333571747.6851997,2335054802.8968,1906044246.0612,1963839775.7267997
2023-01-15,1956335837.0337,2025718962.7896001,1922061938.5971003,1968554973.0501
2023-01-16,1997363048.6229,2113311274.1937,1947812408.0674,2076103856.6148999
2023-01-17,2069973941.1057003,2171987312.334,2027393846.359,2154986763.7025003
2023-01-18,2109002753.0000002,2197488854.0,2057998076.6399999,2103432284.8
2023-01-19,2143404969.0976999,2223528303.9101,2121183390.3556998,2213608147.377
2023-01-20,2380960760.409,2522829330.5985,2165497820.5706997,2235966567.3576
2023-01-21,2247885881.1304,2295379148.5871005,2104655734.1019003,2175641787.9662004
2023-01-22,2168259738.6108,2205203710.1376,2124470239.3655996,2140637095.2048
2023-01-23,2160294910.5528,2212012343.52,2108122973.3339999,2110778372.4929998
2023-01-24,2084459394.2220001,2141341736.26,2066113098.302,2087913150.0484002
2023-01-25,2127886102.1595998,2195485760.5148,1971245685.2659998,1980928715.9029999
2023-01-26,1975886326.9095001,2075097845.9667,1968886595.7186003,2038886805.8669999
2023-01-27,2044745905.2399998,2131502554.0520003,1993667055.676,2079219347.276
2023-01-28,2074703101.4553,2093097800.0056002,2055768795.1295002,2080703622.7761002
2023-01-29,2146191468.3237,2496939610.6168,2121791971.4135997,2451825230.0580997
2023-01-30,2356769146.4473,2394048625.0634003,2126481030.2421002,2131748251.1004
2023-01-31,2159726401.8024,2337914553.4224,2157603832.8078003,2254570064.3178
2023-02-01,2314114883.0099998,2386241885.79,2266462931.04,2379514691.82
2023-02-02,2355759654.7153997,2364965378.9642,2277212166.3686,2297583033.3786
2023-02-03,2290893636.0882,2363719248.111,2263782637.8986,2263788142.7031
2023-02-04,2253921089.1498,2325243209.2092,2230805080.7405996,2299718699.2205997
2023-02-05,2260927598.0452,2375882775.378,2260927598.0452,2352730818.2000003
2023-02-06,2335133460.4500003,2414075392.9677,2321137133.5845003,2345535163.0851
2023-02-07,2394635597.2983,2451405425.4926996,2332857101.2304997,2355952725.9945
2023-02-08,2327743066.5555,2477394483.9952,2306071067.0866,2407625512.4053
2023-02-09,2286205811.1324,2353028821.386,2156540398.722,2174673161.3240004
2023-02-10,2157920572.2335997,2256973257.4158,2157292054.6758,2202047658.6654
2023-02-11,2225750233.7707,2301821208.1633,2212989795.6636,2225939487.88
2023-02-12,2217769706.36,2227171947.7748,2129122729.1996999,2155186959.4930997
2023-02-13,2154701893.6902,2274905646.1254,2145931551.6594,2179935623.4798
2023-02-14,2222119784.4546003,2322017931.7074003,2198552150.6754003,2294840186.0742
2023-02-15,2516717971.0857997,2718839681.5629997,2480375456.706,2643880284.6814
2023-02-16,2556881898.4487996,2702840430.7901998,2504529002.4263997,2550355713.7152
2023-02-17,2662173942.687,2705616557.2405,2505761538.6275,2651061211.9115
2023-02-18,2657205975.8049,2731031161.125,2651910446.6082,2714347200.2664
