timestamp,long_liq,short_liq,long_ratio,short_ratio
2020-07-04,54.234000000000016,452.99500000000046,10.692211998919612,89.30778800108038
2020-07-05,1533.4770000000026,233.82399999999993,86.76942976889622,13.230570231103792
2020-07-06,34.79600000000002,1164.535999999997,2.901281713487183,97.09871828651282
2020-07-07,253.6569999999998,55.23300000000002,82.11887727022564,17.881122729774372
2020-07-08,47.707000000000015,1110.7579999999975,4.118121825001197,95.88187817499879
2020-07-09,1557.3819999999967,60.879999999999995,96.23793922121386,3.7620607787861373
2020-07-10,290.87099999999987,338.63700000000006,46.20608475190147,53.793915248098536
2020-07-11,114.87600000000002,15.643999999999995,88.01409745632854,11.985902543671463
2020-07-12,227.75400000000008,517.4589999999993,30.562268774162593,69.43773122583742
2020-07-13,238.74900000000005,102.79000000000006,69.90387627767252,30.096123722327473
2020-07-14,594.4519999999993,148.02500000000003,80.06335549788072,19.93664450211928
2020-07-15,155.53999999999994,23.653000000000002,86.80026563537638,13.199734364623625
2020-07-16,777.1720000000014,50.03300000000001,93.95155977055265,6.048440229447347
2020-07-17,6.006000000000001,90.33000000000003,6.234429496761335,93.76557050323868
2020-07-18,24.103000000000005,91.49799999999999,20.85016565600644,79.14983434399355
2020-07-19,121.49900000000002,294.116,29.23354546876316,70.76645453123683
2020-07-20,106.75099999999999,14.296000000000001,88.1897114344015,11.810288565598489
2020-07-21,90.08200000000004,1273.0819999999947,6.608302449301799,93.3916975506982
2020-07-22,304.063,1364.8639999999994,18.21907129550904,81.78092870449098
2020-07-23,207.458,1603.4129999999636,11.45625502865771,88.54374497134229
2020-07-24,397.14299999999963,143.19100000000003,73.49953917391834,26.500460826081675
2020-07-25,25.266000000000005,579.5139999999994,4.177717517113666,95.82228248288635
2020-07-26,715.4769999999979,3995.6040000000107,15.187108861002319,84.8128911389977
2020-07-27,3382.0769999999957,10613.910000000202,24.164619472709916,75.83538052729008
2020-07-28,2822.6989999999973,948.9339999999993,74.84023498574754,25.15976501425245
2020-07-29,1587.7819999999954,671.8429999999989,70.26750013829725,29.732499861702742
2020-07-30,1167.276999999998,243.64700000000013,82.73138737451482,17.268612625485176
2020-07-31,493.8820000000002,762.5909999999985,39.307012566127625,60.69298743387238
2020-08-01,788.6199999999989,1306.8409999999978,37.634678001642605,62.3653219983574
2020-08-02,7864.005000000078,1308.2969999999932,85.73643781026853,14.263562189731463
2020-08-03,928.890999999998,240.04600000000002,79.46459047835765,20.535409521642347
2020-08-04,838.7429999999993,135.6020000000001,86.0827530289579,13.917246971042102
2020-08-05,688.0869999999993,814.7539999999949,45.78574845908529,54.21425154091472
2020-08-06,942.5319999999991,330.75299999999953,74.02364749447297,25.976352505527032
2020-08-07,1541.5259999999957,153.1760000000001,90.96147877325922,9.038521226740777
2020-08-08,355.2269999999997,274.2559999999995,56.43154779398334,43.56845220601666
2020-08-09,406.57999999999987,87.41200000000002,82.30497659881131,17.695023401188692
2020-08-10,1241.8759999999982,1057.8120000000004,54.00193417541854,45.99806582458147
2020-08-11,2779.7409999999977,312.77199999999993,89.88615407598932,10.113845924010672
2020-08-12,348.7680000000001,251.18600000000012,58.13245682168966,41.86754317831035
2020-08-13,665.177999999999,449.9699999999999,59.64930215540895,40.35069784459107
2020-08-14,225.8929999999999,182.80700000000013,55.27110349889891,44.728896501101076
2020-08-15,825.5939999999989,338.8849999999995,70.8981441485849,29.101855851415092
2020-08-16,248.75500000000025,100.62300000000003,71.19938862778997,28.800611372210028
2020-08-17,860.9029999999984,1451.226999999999,37.23419530908726,62.76580469091273
2020-08-18,2143.7399999999966,126.49200000000003,94.42823464738403,5.571765352615953
2020-08-19,2377.58299999999,168.07899999999998,93.39743453765658,6.602565462343415
2020-08-20,60.57900000000003,87.373,40.945036227965836,59.054963772034164
2020-08-21,1052.2329999999993,88.29600000000003,92.25832924897131,7.741670751028697
2020-08-22,453.748999999999,177.24900000000008,71.90973663941877,28.090263360581226
2020-08-23,134.30099999999993,114.89900000000006,53.89285714285712,46.10714285714288
2020-08-24,79.54199999999994,97.01800000000006,45.050974173085606,54.9490258269144
2020-08-25,2662.4730000000036,132.11800000000008,95.27236722654587,4.727632773454145
2020-08-26,219.37299999999996,368.8069999999995,37.29691591009557,62.70308408990443
2020-08-27,739.0149999999994,484.89399999999995,60.38153163347927,39.61846836652072
2020-08-28,23.64300000000001,168.84100000000012,12.283098854969762,87.71690114503025
2020-08-29,64.53200000000005,69.80299999999997,48.03811367104629,51.961886328953696
2020-08-30,71.62099999999998,491.4869999999997,12.718874532061347,87.28112546793865
2020-08-31,207.96500000000023,192.81700000000004,51.88980543038363,48.110194569616375
2020-09-01,521.672,613.1620000000003,45.969013970325165,54.030986029674835
2020-09-02,1824.2950000000137,169.984,91.47641829453157,8.523581705468434
2020-09-03,4881.528000000034,466.6309999999995,91.27492282858462,8.725077171415371
2020-09-04,1477.9229999999977,1037.1879999999999,58.761740535507144,41.238259464492856
2020-09-05,1655.6329999999957,1069.4819999999984,60.7546103558932,39.24538964410679
2020-09-06,241.19299999999993,321.2249999999996,42.88500723661051,57.11499276338948
2020-09-07,642.0409999999985,899.7209999999993,41.6433275693654,58.356672430634596
2020-09-08,1354.8359999999966,758.6729999999998,64.10363050263797,35.896369497362016
2020-09-09,116.79500000000004,416.8889999999997,21.884673327287327,78.11532667271268
2020-09-10,204.00999999999976,548.2439999999999,27.119829206624342,72.88017079337567
2020-09-11,89.09300000000002,160.13099999999997,35.748162295766065,64.25183770423394
2020-09-12,85.12100000000005,250.078,25.394168837019215,74.60583116298079
2020-09-13,693.8119999999997,408.4189999999995,62.946151940927095,37.0538480590729
2020-09-14,136.229,843.8399999999983,13.89993969812332,86.10006030187668
2020-09-15,452.8249999999997,691.794999999997,39.561164403907064,60.43883559609294
2020-09-16,223.33499999999995,657.4329999999995,25.356847660223814,74.64315233977618
2020-09-17,369.63399999999973,293.94899999999984,55.702753084391844,44.29724691560815
2020-09-18,226.03500000000008,150.2060000000001,60.07718457052792,39.92281542947207
2020-09-19,74.49699999999997,546.5889999999991,11.994635203498401,88.00536479650161
2020-09-20,733.262,98.29899999999999,88.17897905264917,11.821020947350826
2020-09-21,2157.3260000000005,256.4819999999999,89.37438271809522,10.625617281904768
2020-09-22,140.44999999999996,231.78900000000016,37.73113510405947,62.26886489594053
2020-09-23,1069.0069999999992,125.962,89.45897341269941,10.5410265873006
2020-09-24,47.04700000000001,2330.6040000000066,1.978717650319575,98.02128234968043
2020-09-25,208.26100000000002,223.045,48.286135597464444,51.71386440253555
2020-09-26,42.01600000000003,340.8800000000003,10.973214658810745,89.02678534118925
2020-09-27,297.0299999999997,224.27400000000026,56.97826987707742,43.02173012292257
2020-09-28,564.0929999999998,871.3040000000027,39.29874452851712,60.701255471482874
2020-09-29,160.71299999999994,209.673,43.390678913349845,56.60932108665014
2020-09-30,148.65000000000003,58.91900000000002,71.61474015869422,28.38525984130579
2020-10-01,1171.4859999999985,517.7359999999994,69.35062413347683,30.649375866523172
2020-10-02,496.15599999999887,437.50900000000007,53.140687505689876,46.85931249431012
2020-10-03,32.188,57.26000000000001,35.98515338520705,64.01484661479296
2020-10-04,13.536999999999995,312.8920000000001,4.14699674354913,95.85300325645088
2020-10-05,41.08300000000001,468.7099999999996,8.058761104997528,91.94123889500247
2020-10-06,548.2759999999995,98.076,84.82622471965739,15.17377528034261
2020-10-07,21.929000000000002,94.99800000000005,18.754436528774356,81.24556347122565
2020-10-08,168.4479999999999,1304.8999999999967,11.433008359192824,88.56699164080717
2020-10-09,45.55600000000001,749.7699999999967,5.727965639247327,94.27203436075267
2020-10-10,416.2689999999996,3290.645000000044,11.229529468447195,88.7704705315528
2020-10-11,196.14599999999996,199.2689999999999,49.60509844087858,50.39490155912142
2020-10-12,1096.2769999999994,1601.7179999999878,40.63302563570372,59.366974364296276
2020-10-13,733.945999999999,75.23400000000002,90.70243950666105,9.297560493338949
2020-10-14,412.864,234.00599999999997,63.82487980583426,36.17512019416576
2020-10-15,274.3359999999999,589.4009999999994,31.761519999722154,68.23848000027785
2020-10-16,842.9589999999986,77.97999999999996,91.53255535925831,8.467444640741688
2020-10-17,111.41700000000003,56.87599999999998,66.20417961531379,33.79582038468622
2020-10-18,2.6450000000000005,223.28899999999967,1.1706958669345933,98.82930413306539
2020-10-19,131.456,1385.01,8.668575490647335,91.33142450935267
2020-10-20,450.7119999999994,1433.2449999999942,23.923688279509616,76.07631172049038
2020-10-21,2390.2399999999957,8903.480000000072,21.16432849406556,78.83567150593443
2020-10-22,844.5490000000002,449.87899999999865,65.24495761834578,34.755042381654214
2020-10-23,843.6110000000006,164.35799999999995,83.69414138728473,16.30585861271526
2020-10-24,237.23900000000003,434.85699999999986,35.298379993334294,64.7016200066657
2020-10-25,1339.9229999999982,917.0120000000011,59.36914443703512,40.630855562964875
2020-10-26,1294.1129999999973,352.0909999999997,78.61194602856023,21.38805397143977
2020-10-27,317.3189999999996,2069.5009999999947,13.294634702239815,86.70536529776018
2020-10-28,2838.431000000004,613.8279999999996,82.21952640285683,17.780473597143175
2020-10-29,549.974999999999,822.262999999998,40.07868897377861,59.92131102622138
2020-10-30,623.336999999999,692.7749999999969,47.362002625916396,52.63799737408359
2020-10-31,1078.4199999999967,2250.4269999999974,32.39620204833681,67.60379795166318
2020-11-01,351.81100000000004,143.71700000000004,70.99719894738541,29.00280105261459
2020-11-02,1561.221999999996,400.2120000000002,79.59594867836486,20.40405132163514
2020-11-03,496.3539999999996,1395.6329999999955,26.23453543813995,73.76546456186006
2020-11-04,1137.2789999999973,1450.3709999999958,43.95026375282593,56.04973624717407
2020-11-05,1661.5069999999967,6112.484000000055,21.372638584222514,78.62736141577749
2020-11-06,2044.3819999999896,1246.5149999999912,62.12233321188726,37.87766678811274
2020-11-07,3927.9290000000183,751.5029999999989,83.94029446308878,16.05970553691124
2020-11-08,360.06899999999973,891.2999999999992,28.774006707853566,71.22599329214644
2020-11-09,1508.3319999999921,897.1879999999964,62.702949881938174,37.29705011806181
2020-11-10,306.4789999999999,180.94499999999994,62.87728958771008,37.12271041228991
2020-11-11,436.6879999999996,777.8219999999981,35.9558999102519,64.04410008974808
2020-11-12,1393.5079999999903,1444.2069999999903,49.1066932373406,50.89330676265939
2020-11-13,532.9979999999983,537.5769999999991,49.786142960558536,50.21385703944146
2020-11-14,1003.7749999999972,259.7209999999999,79.44425625407595,20.555743745924048
2020-11-15,312.30299999999966,105.19000000000014,74.8043679774271,25.195632022572877
2020-11-16,315.7619999999999,1693.7179999999926,15.713617453271548,84.28638254672846
2020-11-17,860.1639999999959,3777.359000000012,18.54791879199293,81.45208120800706
2020-11-18,4792.129000000071,2875.4130000000137,62.49889469141503,37.50110530858496
2020-11-19,781.6869999999966,593.348999999998,56.84847523992097,43.151524760079035
2020-11-20,451.5859999999988,1075.5209999999952,29.571339794788482,70.42866020521151
2020-11-21,871.6119999999956,438.4819999999992,66.5304932317833,33.469506768216704
2020-11-22,2493.9220000000005,432.6219999999993,85.21730751357234,14.782692486427655
2020-11-23,1147.776999999997,547.3999999999995,67.7083867938274,32.291613206172606
2020-11-24,1615.9339999999975,1370.558999999996,54.108079275591834,45.891920724408166
2020-11-25,2726.0959999999964,565.4019999999994,82.82235018827294,17.177649811727065
2020-11-26,18537.229000000334,2193.7430000000027,89.41804079422823,10.581959205771765
2020-11-27,1285.7369999999949,827.6539999999985,60.83763014037624,39.16236985962376
2020-11-28,331.5269999999994,1144.0379999999952,22.46780046965065,77.53219953034936
2020-11-29,430.0290000000001,900.1689999999965,32.328194749954605,67.67180525004538
2020-11-30,1550.9119999999969,4344.700000000022,26.306208753221753,73.69379124677825
2020-12-01,6061.886000000088,1728.5869999999936,77.81152697660364,22.188473023396337
2020-12-02,1314.3799999999926,729.9759999999977,64.29310746269236,35.70689253730765
2020-12-03,605.2499999999995,621.6809999999978,49.33040244316925,50.669597556830745
2020-12-04,2038.3349999999964,298.9270000000001,87.2103769282177,12.789623071782305
2020-12-05,277.3269999999997,398.26999999999987,41.04917576602618,58.95082423397383
2020-12-06,384.91699999999935,659.9999999999985,36.8370884960241,63.162911503975906
2020-12-07,723.5899999999996,115.16500000000003,86.26953043498993,13.730469565010054
2020-12-08,3881.4270000000038,326.21099999999956,92.24717050278566,7.752829497214335
2020-12-09,2411.302000000008,1274.035999999996,65.42960238653836,34.57039761346164
2020-12-10,850.4349999999984,430.4160000000001,66.39609134864237,33.60390865135762
2020-12-11,1542.9849999999992,826.2589999999988,65.12562657117633,34.87437342882369
2020-12-12,353.43799999999976,3667.8679999999986,8.789134674158095,91.21086532584191
2020-12-13,518.4339999999996,1701.6759999999979,23.351725815387535,76.64827418461246
2020-12-14,202.61200000000014,285.2779999999999,41.528213326774505,58.4717866732255
2020-12-15,702.346999999999,1058.3359999999982,39.89059927312299,60.109400726877006
2020-12-16,773.4089999999989,10930.666000000241,6.60803181797778,93.39196818202221
2020-12-17,5817.076000000103,7677.133000000165,43.10794356304981,56.8920564369502
2020-12-18,1119.220999999995,667.6519999999983,62.63573292561918,37.36426707438083
2020-12-19,1162.1429999999973,1746.1059999999925,39.96023036541924,60.039769634580765
2020-12-20,2260.468999999995,1018.282999999998,68.94296976410536,31.057030235894633
2020-12-21,5202.534000000065,1165.2799999999922,81.70047052253753,18.299529477462464
2020-12-22,696.235999999997,1287.0899999999983,35.10446593247901,64.89553406752098
2020-12-23,2451.0570000000007,1410.438999999995,63.47428561365863,36.52571438634137
2020-12-24,339.1969999999991,780.0149999999974,30.30676940561754,69.69323059438247
2020-12-25,941.0109999999966,1761.147999999986,34.82441262708829,65.1755873729117
2020-12-26,917.8129999999989,3963.5540000000374,18.802376465444866,81.19762353455513
2020-12-27,4630.755000000094,3122.021000000014,59.730282417549915,40.269717582450085
2020-12-28,1166.591999999992,696.7909999999977,62.60613089203875,37.393869107961244
2020-12-29,1084.6209999999933,581.2349999999984,65.10892898305728,34.89107101694272
2020-12-30,1314.3609999999921,1548.9939999999901,45.90283077019791,54.09716922980209
2020-12-31,1960.766999999993,754.7570000000002,72.20584314482207,27.79415685517794
2021-01-01,790.0139999999978,519.7869999999987,60.31557465599736,39.68442534400264
2021-01-02,2845.3620000000133,6153.664000000209,31.618555163635964,68.38144483636404
2021-01-03,2772.8270000000075,2212.7709999999884,55.616738453441485,44.38326154655851
2021-01-04,7929.3610000001345,1181.9269999999872,87.02788233672372,12.972117663276272
2021-01-05,1561.061999999987,1957.1889999999821,44.370398814638314,55.62960118536168
2021-01-06,1698.5519999999872,2049.1489999999785,45.32250571750529,54.67749428249472
2021-01-07,3097.033000000023,2551.6719999999978,54.82730997635762,45.17269002364238
2021-01-08,3200.1200000000504,2111.6949999999765,60.24532104374934,39.75467895625066
2021-01-09,1118.8569999999893,592.5539999999984,65.376288921831,34.62371107816898
2021-01-10,5874.059000000209,1100.3379999999918,84.2231808714078,15.776819128592193
2021-01-11,9662.306000000804,3954.9950000000867,70.95610209394778,29.04389790605222
2021-01-12,2755.6780000000317,1820.7329999999843,60.2148277329117,39.785172267088285
2021-01-13,1467.599999999987,2293.573999999987,39.019731605078555,60.98026839492145
2021-01-14,1432.4419999999875,1604.0589999999838,47.17409939927572,52.825900600724296
2021-01-15,4695.147000000119,1388.386999999986,77.17795281492694,22.822047185073053
2021-01-16,1800.6339999999802,913.1319999999953,66.35185200197793,33.64814799802207
2021-01-17,1852.1269999999781,1124.6669999999954,62.21885021267829,37.78114978732171
2021-01-18,1274.3619999999887,901.8439999999975,58.55888642895004,41.44111357104994
2021-01-19,1183.87199999999,494.9589999999975,70.51763995303868,29.482360046961315
2021-01-20,3164.9120000000116,860.1969999999945,78.62922469925677,21.37077530074324
2021-01-21,6462.852000000223,1757.3659999999868,78.62141855605358,21.378581443946402
2021-01-22,3008.026000000036,2615.8310000000133,53.48688631307677,46.513113686923234
2021-01-23,1217.738999999991,692.3909999999953,63.75162947024546,36.24837052975454
2021-01-24,1426.337999999989,796.7949999999973,64.15891446890483,35.84108553109518
2021-01-25,1845.9509999999855,1508.5369999999855,55.029292100612714,44.97070789938728
2021-01-26,1988.8589999999797,1139.0599999999906,63.584095368198426,36.415904631801574
2021-01-27,3076.440000000022,1402.3059999999914,68.68976271483162,31.310237285168373
2021-01-28,529.2239999999974,1944.9729999999854,21.389727657094447,78.61027234290555
2021-01-29,4880.072000000147,3621.6250000000614,57.40115179357753,42.59884820642246
2021-01-30,1083.0769999999884,622.7669999999958,63.49214816829666,36.50785183170335
2021-01-31,1490.766999999986,286.3529999999996,83.88668182227413,16.11331817772587
2021-02-01,742.9449999999965,705.2959999999962,51.29981819324272,48.70018180675728
2021-02-02,385.3369999999993,1016.023999999992,27.497340085816695,72.50265991418331
2021-02-03,458.87899999999837,896.2379999999937,33.86268491945722,66.13731508054278
2021-02-04,1835.724999999989,920.7679999999967,66.5963962179479,33.4036037820521
2021-02-05,562.394999999998,529.2919999999991,51.516139699382656,48.48386030061735
2021-02-06,1555.1759999999847,1509.9799999999814,50.737254482316786,49.26274551768321
2021-02-07,2798.3500000000113,678.8899999999971,80.47618225949329,19.52381774050671
2021-02-08,1547.7869999999762,6647.672000000326,18.885909867890486,81.11409013210951
2021-02-09,1927.8109999999722,1657.5199999999782,53.76940092839403,46.23059907160598
2021-02-10,2974.4990000000366,598.8749999999969,83.24062916448177,16.759370835518233
2021-02-11,1257.5269999999875,1664.0789999999843,43.04231987475381,56.9576801252462
2021-02-12,1246.7939999999899,555.6389999999966,69.17283471840558,30.82716528159442
2021-02-13,883.6359999999922,227.0590000000001,79.55703410927376,20.442965890726224
2021-02-14,849.7299999999943,1198.2569999999905,41.490986026766805,58.509013973233195
2021-02-15,3245.332000000039,683.4509999999973,82.60400230809411,17.39599769190589
2021-02-16,1920.9009999999764,1492.9559999999656,56.267763998316546,43.73223600168346
2021-02-17,589.3129999999967,1810.4339999999802,24.557297081734134,75.44270291826588
2021-02-18,675.1319999999969,271.84899999999936,71.29308824569866,28.706911754301345
2021-02-19,754.9919999999927,2737.6980000000176,21.616347285329944,78.38365271467005
2021-02-20,2687.5179999999896,945.6499999999928,73.97175137510852,26.028248624891482
2021-02-21,506.05499999999626,640.5389999999945,44.135500447412106,55.8644995525879
2021-02-22,10429.325000000732,1771.7599999999693,85.47866849546686,14.52133150453314
2021-02-23,8044.060000000492,3548.5640000000985,69.389466957611,30.610533042389005
2021-02-24,1727.6809999999725,1234.2029999999818,58.33047479239561,41.66952520760437
2021-02-25,2809.618000000028,1191.998999999987,70.21206677200786,29.78793322799215
2021-02-26,3535.961000000047,1839.380999999966,65.7811354142683,34.21886458573169
2021-02-27,1288.345999999984,829.9109999999965,60.82104296126466,39.17895703873535
2021-02-28,2681.4810000000207,1663.8069999999875,61.71008688031762,38.28991311968239
2021-03-01,700.7349999999933,2193.5889999999763,24.2106619715001,75.7893380284999
2021-03-02,1717.8759999999743,697.7159999999946,71.11614875359732,28.883851246402685
2021-03-03,1171.3499999999897,1918.01199999998,37.91559551778009,62.08440448221991
2021-03-04,3171.1980000000476,1112.619999999989,74.02737464570205,25.97262535429795
2021-03-05,2083.9959999999724,1223.046999999988,63.016900596696125,36.983099403303875
2021-03-06,960.3569999999905,670.6229999999974,58.882205790383544,41.11779420961645
2021-03-07,681.9749999999963,1361.851999999983,33.367550188934935,66.63244981106506
2021-03-08,1031.9339999999952,927.9809999999918,52.651977254115714,47.348022745884286
2021-03-09,644.4329999999951,1847.3299999999804,25.862531870005352,74.13746812999466
2021-03-10,2009.4949999999703,1993.457999999969,50.200314617733476,49.79968538226652
2021-03-11,1909.4639999999833,1198.3439999999848,61.4408612115035,38.5591387884965
2021-03-12,2268.419999999993,690.3059999999942,76.66880948083745,23.331190519162547
2021-03-13,698.0099999999932,2841.462000000017,19.720738008380664,80.27926199161935
2021-03-14,1691.9959999999808,337.7349999999988,83.36060295674638,16.639397043253627
2021-03-15,7495.519000000311,787.894999999991,90.48828176401707,9.51171823598292
2021-03-16,2612.8390000000086,971.7999999999882,72.88987817183295,27.11012182816705
2021-03-17,1373.02699999998,1437.2569999999891,48.85723293446481,51.14276706553519
2021-03-18,1613.8409999999812,862.0739999999938,65.18159952987068,34.818400470129326
2021-03-19,1272.8259999999818,530.8689999999956,70.56769575787469,29.43230424212532
2021-03-20,879.0869999999923,426.70999999999793,67.32187315486242,32.67812684513758
2021-03-21,2992.412000000031,577.5849999999975,83.82113486369896,16.178865136301038
2021-03-22,4770.72100000016,492.63699999999625,90.6402528575867,9.359747142413296
2021-03-23,1780.9389999999767,700.9399999999929,71.75768842880731,28.242311571192698
2021-03-24,4660.828000000143,1086.314999999992,81.09817347506463,18.901826524935373
2021-03-25,3413.0200000000686,1304.3109999999895,72.35065760702454,27.649342392975463
2021-03-26,459.9559999999972,1436.8429999999844,24.249063817515808,75.7509361824842
2021-03-27,667.4649999999953,1636.8929999999864,28.965334379467105,71.0346656205329
2021-03-28,913.4119999999934,384.2079999999992,70.39133182287563,29.608668177124382
2021-03-29,651.9439999999944,1677.2559999999798,27.990039498540337,72.00996050145966
2021-03-30,380.2349999999989,689.6879999999959,35.53853875465812,64.4614612453419
2021-03-31,2564.1730000000334,850.409999999994,75.09476266940979,24.905237330590214
2021-04-01,851.7419999999944,230.7019999999998,78.68693438182474,21.313065618175262
2021-04-02,775.6229999999963,442.77299999999735,63.65935213181925,36.34064786818077
2021-04-03,2461.7189999999982,238.47799999999964,91.16812588118572,8.831874118814289
