,date,positive,neutral,negative,news_count,finbert_sentiment,avg_sentiment,fear_greed_index,fear_greed_label
1801,2023-01-10,,,,,,,26,Fear
1802,2023-01-11,,,,,,,26,Fear
1803,2023-01-12,,,,,,,30,Fear
1804,2023-01-13,,,,,,,31,Fear
1805,2023-01-14,,,,,,,46,Fear
1806,2023-01-15,,,,,,,52,Neutral
1807,2023-01-16,,,,,,,45,Fear
1808,2023-01-17,,,,,,,51,Neutral
1809,2023-01-18,,,,,,,52,Neutral
1810,2023-01-19,,,,,,,45,Fear
1811,2023-01-20,,,,,,,51,Neutral
1812,2023-01-21,,,,,,,53,Neutral
1813,2023-01-22,,,,,,,53,Neutral
1814,2023-01-23,,,,,,,50,Neutral
1815,2023-01-24,,,,,,,52,Neutral
1816,2023-01-25,,,,,,,51,Neutral
1817,2023-01-26,,,,,,,54,Neutral
1818,2023-01-27,,,,,,,55,Greed
1819,2023-01-28,,,,,,,52,Neutral
1820,2023-01-29,,,,,,,55,Greed
1821,2023-01-30,,,,,,,61,Greed
1822,2023-01-31,,,,,,,51,Neutral
1823,2023-02-01,,,,,,,56,Greed
1824,2023-02-02,,,,,,,60,Greed
1825,2023-02-03,,,,,,,60,Greed
1826,2023-02-04,,,,,,,58,Greed
1827,2023-02-05,,,,,,,58,Greed
1828,2023-02-06,,,,,,,56,Greed
1829,2023-02-07,,,,,,,54,Neutral
1830,2023-02-08,,,,,,,58,Greed
1831,2023-02-09,,,,,,,55,Greed
1832,2023-02-10,,,,,,,48,Neutral
1833,2023-02-11,,,,,,,49,Neutral
1834,2023-02-12,,,,,,,50,Neutral
1835,2023-02-13,,,,,,,48,Neutral
1836,2023-02-14,,,,,,,50,Neutral
1837,2023-02-15,,,,,,,53,Neutral
1838,2023-02-16,,,,,,,62,Greed
1839,2023-02-17,,,,,,,61,Greed
1840,2023-02-18,,,,,,,60,Greed
1841,2023-02-19,,,,,,,60,Greed
1842,2023-02-20,,,,,,,58,Greed
1843,2023-02-21,,,,,,,60,Greed
1844,2023-02-22,,,,,,,59,Greed
1845,2023-02-23,,,,,,,56,Greed
1846,2023-02-24,,,,,,,53,Neutral
1847,2023-02-25,,,,,,,52,Neutral
1848,2023-02-26,,,,,,,51,Neutral
1849,2023-02-27,,,,,,,50,Neutral
1850,2023-02-28,,,,,,,53,Neutral
1851,2023-03-01,,,,,,,50,Neutral
1852,2023-03-02,,,,,,,51,Neutral
1853,2023-03-03,,,,,,,50,Neutral
1854,2023-03-04,,,,,,,50,Neutral
1855,2023-03-05,,,,,,,47,Neutral
1856,2023-03-06,,,,,,,48,Neutral
1857,2023-03-07,,,,,,,49,Neutral
1858,2023-03-08,,,,,,,50,Neutral
1859,2023-03-09,,,,,,,44,Fear
1860,2023-03-10,,,,,,,34,Fear
1861,2023-03-11,,,,,,,33,Fear
1862,2023-03-12,,,,,,,33,Fear
1863,2023-03-13,,,,,,,49,Neutral
1864,2023-03-14,,,,,,,56,Greed
1865,2023-03-15,,,,,,,50,Neutral
1866,2023-03-16,,,,,,,52,Neutral
1867,2023-03-17,,,,,,,51,Neutral
1868,2023-03-18,,,,,,,64,Greed
1869,2023-03-19,,,,,,,63,Greed
1870,2023-03-20,,,,,,,66,Greed
1871,2023-03-21,,,,,,,68,Greed
1872,2023-03-22,,,,,,,62,Greed
1873,2023-03-23,,,,,,,57,Greed
1874,2023-03-24,,,,,,,61,Greed
1875,2023-03-25,,,,,,,64,Greed
1876,2023-03-26,,,,,,,64,Greed
1877,2023-03-27,,,,,,,64,Greed
1878,2023-03-28,,,,,,,59,Greed
1879,2023-03-29,,,,,,,57,Greed
1880,2023-03-30,,,,,,,60,Greed
1881,2023-03-31,,,,,,,63,Greed
1882,2023-04-01,,,,,,,61,Greed
1883,2023-04-02,,,,,,,63,Greed
1884,2023-04-03,,,,,,,63,Greed
1885,2023-04-04,,,,,,,62,Greed
1886,2023-04-05,,,,,,,62,Greed
1887,2023-04-06,,,,,,,63,Greed
1888,2023-04-07,,,,,,,64,Greed
1889,2023-04-08,,,,,,,61,Greed
1890,2023-04-09,,,,,,,61,Greed
1891,2023-04-10,,,,,,,62,Greed
1892,2023-04-11,,,,,,,68,Greed
1893,2023-04-12,,,,,,,65,Greed
1894,2023-04-13,,,,,,,61,Greed
1895,2023-04-14,,,,,,,68,Greed
1896,2023-04-15,,,,,,,68,Greed
1897,2023-04-16,,,,,,,68,Greed
1898,2023-04-17,,,,,,,69,Greed
1899,2023-04-18,,,,,,,58,Greed
1900,2023-04-19,,,,,,,63,Greed
1901,2023-04-20,,,,,,,52,Neutral
1902,2023-04-21,,,,,,,50,Neutral
1903,2023-04-22,,,,,,,53,Neutral
1904,2023-04-23,,,,,,,56,Greed
1905,2023-04-24,,,,,,,53,Neutral
1906,2023-04-25,,,,,,,53,Neutral
1907,2023-04-26,,,,,,,56,Greed
1908,2023-04-27,,,,,,,59,Greed
1909,2023-04-28,,,,,,,64,Greed
1910,2023-04-29,,,,,,,64,Greed
1911,2023-04-30,,,,,,,60,Greed
1912,2023-05-01,,,,,,,63,Greed
1913,2023-05-02,,,,,,,55,Greed
1914,2023-05-03,,,,,,,64,Greed
1915,2023-05-04,,,,,,,64,Greed
1916,2023-05-05,,,,,,,61,Greed
1917,2023-05-06,,,,,,,60,Greed
1918,2023-05-07,,,,,,,64,Greed
1919,2023-05-08,,,,,,,60,Greed
1920,2023-05-09,,,,,,,51,Neutral
1921,2023-05-10,,,,,,,52,Neutral
1922,2023-05-11,,,,,,,52,Neutral
1923,2023-05-12,,,,,,,49,Neutral
1924,2023-05-13,,,,,,,48,Neutral
1925,2023-05-14,,,,,,,48,Neutral
1926,2023-05-15,,,,,,,50,Neutral
1927,2023-05-16,,,,,,,54,Neutral
1928,2023-05-17,,,,,,,50,Neutral
1929,2023-05-18,,,,,,,51,Neutral
1930,2023-05-19,,,,,,,48,Neutral
1931,2023-05-20,,,,,,,48,Neutral
1932,2023-05-21,,,,,,,52,Neutral
1933,2023-05-22,,,,,,,49,Neutral
1934,2023-05-23,,,,,,,50,Neutral
1935,2023-05-24,,,,,,,50,Neutral
1936,2023-05-25,,,,,,,51,Neutral
1937,2023-05-26,,,,,,,49,Neutral
1938,2023-05-27,,,,,,,48,Neutral
1939,2023-05-28,,,,,,,50,Neutral
1940,2023-05-29,,,,,,,52,Neutral
1941,2023-05-30,,,,,,,51,Neutral
1942,2023-05-31,,,,,,,51,Neutral
1943,2023-06-01,,,,,,,52,Neutral
1944,2023-06-02,,,,,,,50,Neutral
1945,2023-06-03,,,,,,,53,Neutral
1946,2023-06-04,,,,,,,52,Neutral
1947,2023-06-05,,,,,,,53,Neutral
1948,2023-06-06,,,,,,,44,Fear
1949,2023-06-07,,,,,,,53,Neutral
1950,2023-06-08,,,,,,,50,Neutral
1951,2023-06-09,,,,,,,50,Neutral
1952,2023-06-10,,,,,,,49,Neutral
1953,2023-06-11,,,,,,,47,Neutral
1954,2023-06-12,,,,,,,47,Neutral
1955,2023-06-13,,,,,,,45,Fear
1956,2023-06-14,,,,,,,46,Fear
1957,2023-06-15,,,,,,,41,Fear
1958,2023-06-16,,,,,,,47,Neutral
1959,2023-06-17,,,,,,,47,Neutral
1960,2023-06-18,,,,,,,49,Neutral
1961,2023-06-19,,,,,,,47,Neutral
1962,2023-06-20,,,,,,,49,Neutral
1963,2023-06-21,,,,,,,59,Greed
1964,2023-06-22,,,,,,,65,Greed
1965,2023-06-23,,,,,,,65,Greed
1966,2023-06-24,,,,,,,62,Greed
1967,2023-06-25,,,,,,,64,Greed
1968,2023-06-26,,,,,,,55,Greed
1969,2023-06-27,,,,,,,59,Greed
1970,2023-06-28,,,,,,,62,Greed
1971,2023-06-29,,,,,,,54,Neutral
1972,2023-06-30,,,,,,,56,Greed
1973,2023-07-01,,,,,,,59,Greed
1974,2023-07-02,,,,,,,63,Greed
1975,2023-07-03,,,,,,,62,Greed
1976,2023-07-04,,,,,,,64,Greed
1977,2023-07-05,,,,,,,61,Greed
1978,2023-07-06,,,,,,,56,Greed
1979,2023-07-07,,,,,,,55,Greed
1980,2023-07-08,,,,,,,58,Greed
1981,2023-07-09,,,,,,,55,Greed
1982,2023-07-10,,,,,,,56,Greed
1983,2023-07-11,,,,,,,57,Greed
1984,2023-07-12,,,,,,,64,Greed
1985,2023-07-13,,,,,,,57,Greed
1986,2023-07-14,,,,,,,60,Greed
1987,2023-07-15,,,,,,,56,Greed
1988,2023-07-16,,,,,,,57,Greed
1989,2023-07-17,,,,,,,54,Neutral
1990,2023-07-18,,,,,,,56,Greed
1991,2023-07-19,,,,,,,50,Neutral
1992,2023-07-20,,,,,,,56,Greed
1993,2023-07-21,,,,,,,50,Neutral
1994,2023-07-22,,,,,,,52,Neutral
1995,2023-07-23,,,,,,,54,Neutral
1996,2023-07-24,,,,,,,55,Greed
1997,2023-07-25,,,,,,,50,Neutral
1998,2023-07-26,,,,,,,51,Neutral
1999,2023-07-27,,,,,,,51,Neutral
2000,2023-07-28,,,,,,,52,Neutral
2001,2023-07-29,,,,,,,52,Neutral
2002,2023-07-30,,,,,,,52,Neutral
2003,2023-07-31,,,,,,,50,Neutral
2004,2023-08-01,,,,,,,53,Neutral
2005,2023-08-02,,,,,,,53,Neutral
2006,2023-08-03,,,,,,,52,Neutral
2007,2023-08-04,,,,,,,54,Neutral
2008,2023-08-05,,,,,,,50,Neutral
2009,2023-08-06,,,,,,,49,Neutral
2010,2023-08-07,,,,,,,49,Neutral
2011,2023-08-08,,,,,,,54,Neutral
2012,2023-08-09,,,,,,,50,Neutral
2013,2023-08-10,,,,,,,53,Neutral
2014,2023-08-11,,,,,,,51,Neutral
2015,2023-08-12,,,,,,,54,Neutral
2016,2023-08-13,,,,,,,54,Neutral
2017,2023-08-14,,,,,,,50,Neutral
2018,2023-08-15,,,,,,,53,Neutral
2019,2023-08-16,,,,,,,52,Neutral
2020,2023-08-17,,,,,,,50,Neutral
2021,2023-08-18,,,,,,,37,Fear
2022,2023-08-19,,,,,,,39,Fear
2023,2023-08-20,,,,,,,37,Fear
2024,2023-08-21,,,,,,,38,Fear
2025,2023-08-22,,,,,,,37,Fear
2026,2023-08-23,,,,,,,37,Fear
2027,2023-08-24,,,,,,,41,Fear
2028,2023-08-25,,,,,,,39,Fear
2029,2023-08-26,,,,,,,38,Fear
2030,2023-08-27,,,,,,,38,Fear
2031,2023-08-28,,,,,,,39,Fear
2032,2023-08-29,,,,,,,39,Fear
2033,2023-08-30,,,,,,,49,Neutral
2034,2023-08-31,,,,,,,52,Neutral
2035,2023-09-01,,,,,,,40,Fear
2036,2023-09-02,,,,,,,39,Fear
2037,2023-09-03,,,,,,,40,Fear
2038,2023-09-04,,,,,,,40,Fear
2039,2023-09-05,,,,,,,40,Fear
2040,2023-09-06,,,,,,,42,Fear
2041,2023-09-07,,,,,,,41,Fear
2042,2023-09-08,,,,,,,46,Fear
2043,2023-09-09,,,,,,,41,Fear
2044,2023-09-10,,,,,,,40,Fear
2045,2023-09-11,,,,,,,40,Fear
2046,2023-09-12,,,,,,,30,Fear
2047,2023-09-13,,,,,,,41,Fear
2048,2023-09-14,,,,,,,45,Fear
2049,2023-09-15,,,,,,,45,Fear
2050,2023-09-16,,,,,,,43,Fear
2051,2023-09-17,,,,,,,46,Fear
2052,2023-09-18,,,,,,,46,Fear
2053,2023-09-19,,,,,,,46,Fear
2054,2023-09-20,,,,,,,47,Neutral
2055,2023-09-21,,,,,,,47,Neutral
2056,2023-09-22,,,,,,,43,Fear
2057,2023-09-23,,,,,,,47,Neutral
2058,2023-09-24,,,,,,,44,Fear
2059,2023-09-25,,,,,,,47,Neutral
2060,2023-09-26,,,,,,,46,Fear
2061,2023-09-27,,,,,,,44,Fear
2062,2023-09-28,,,,,,,46,Fear
2063,2023-09-29,,,,,,,48,Neutral
2064,2023-09-30,,,,,,,47,Neutral
2065,2023-10-01,,,,,,,48,Neutral
2066,2023-10-02,,,,,,,50,Neutral
2067,2023-10-03,,,,,,,50,Neutral
2068,2023-10-04,,,,,,,49,Neutral
2069,2023-10-05,,,,,,,48,Neutral
2070,2023-10-06,,,,,,,50,Neutral
2071,2023-10-07,,,,,,,49,Neutral
2072,2023-10-08,,,,,,,50,Neutral
2073,2023-10-09,,,,,,,50,Neutral
2074,2023-10-10,,,,,,,50,Neutral
2075,2023-10-11,,,,,,,47,Neutral
2076,2023-10-12,,,,,,,45,Fear
2077,2023-10-13,,,,,,,44,Fear
2078,2023-10-14,,,,,,,47,Neutral
2079,2023-10-15,,,,,,,45,Fear
2080,2023-10-16,,,,,,,47,Neutral
2081,2023-10-17,,,,,,,52,Neutral
2082,2023-10-18,,,,,,,50,Neutral
2083,2023-10-19,,,,,,,52,Neutral
2084,2023-10-20,,,,,,,53,Neutral
2085,2023-10-21,,,,,,,63,Greed
2086,2023-10-22,,,,,,,53,Neutral
2087,2023-10-23,,,,,,,53,Neutral
2088,2023-10-24,,,,,,,66,Greed
2089,2023-10-25,,,,,,,72,Greed
2090,2023-10-26,,,,,,,71,Greed
2091,2023-10-27,,,,,,,70,Greed
2092,2023-10-28,,,,,,,65,Greed
2093,2023-10-29,,,,,,,72,Greed
2094,2023-10-30,,,,,,,68,Greed
2095,2023-10-31,,,,,,,66,Greed
2096,2023-11-01,,,,,,,66,Greed
2097,2023-11-02,,,,,,,72,Greed
2098,2023-11-03,,,,,,,65,Greed
2099,2023-11-04,,,,,,,68,Greed
2100,2023-11-05,,,,,,,70,Greed
2101,2023-11-06,,,,,,,74,Greed
2102,2023-11-07,,,,,,,68,Greed
2103,2023-11-08,,,,,,,66,Greed
2104,2023-11-09,,,,,,,69,Greed
2105,2023-11-10,,,,,,,70,Greed
2106,2023-11-11,,,,,,,70,Greed
2107,2023-11-12,,,,,,,73,Greed
2108,2023-11-13,,,,,,,72,Greed
2109,2023-11-14,,,,,,,69,Greed
2110,2023-11-15,,,,,,,60,Greed
2111,2023-11-16,,,,,,,70,Greed
2112,2023-11-17,,,,,,,63,Greed
2113,2023-11-18,,,,,,,69,Greed
2114,2023-11-19,,,,,,,66,Greed
2115,2023-11-20,,,,,,,69,Greed
2116,2023-11-21,,,,,,,71,Greed
2117,2023-11-22,,,,,,,62,Greed
2118,2023-11-23,,,,,,,66,Greed
2119,2023-11-24,,,,,,,66,Greed
2120,2023-11-25,,,,,,,73,Greed
2121,2023-11-26,,,,,,,73,Greed
2122,2023-11-27,,,,,,,66,Greed
2123,2023-11-28,,,,,,,68,Greed
2124,2023-11-29,,,,,,,72,Greed
2125,2023-11-30,,,,,,,74,Greed
2126,2023-12-01,,,,,,,71,Greed
2127,2023-12-02,,,,,,,74,Greed
2128,2023-12-03,,,,,,,73,Greed
2129,2023-12-04,,,,,,,74,Greed
2130,2023-12-05,,,,,,,75,Greed
2131,2023-12-06,,,,,,,72,Greed
2132,2023-12-07,,,,,,,72,Greed
2133,2023-12-08,,,,,,,72,Greed
2134,2023-12-09,,,,,,,73,Greed
2135,2023-12-10,,,,,,,74,Greed
2136,2023-12-11,,,,,,,74,Greed
2137,2023-12-12,,,,,,,67,Greed
2138,2023-12-13,,,,,,,65,Greed
2139,2023-12-14,,,,,,,72,Greed
2140,2023-12-15,,,,,,,70,Greed
2141,2023-12-16,,,,,,,67,Greed
2142,2023-12-17,,,,,,,73,Greed
2143,2023-12-18,,,,,,,65,Greed
2144,2023-12-19,,,,,,,73,Greed
2145,2023-12-20,,,,,,,74,Greed
2146,2023-12-21,,,,,,,70,Greed
2147,2023-12-22,,,,,,,74,Greed
2148,2023-12-23,,,,,,,70,Greed
2149,2023-12-24,,,,,,,71,Greed
2150,2023-12-25,,,,,,,73,Greed
2151,2023-12-26,,,,,,,71,Greed
2152,2023-12-27,,,,,,,73,Greed
2153,2023-12-28,,,,,,,73,Greed
2154,2023-12-29,,,,,,,65,Greed
2155,2023-12-30,,,,,,,68,Greed
2156,2023-12-31,,,,,,,67,Greed
2157,2024-01-01,,,,,,,65,Greed
2158,2024-01-02,,,,,,,71,Greed
2159,2024-01-03,,,,,,,70,Greed
2160,2024-01-04,,,,,,,68,Greed
2161,2024-01-05,,,,,,,72,Greed
2162,2024-01-06,,,,,,,70,Greed
2163,2024-01-07,,,,,,,71,Greed
2164,2024-01-08,,,,,,,71,Greed
2165,2024-01-09,,,,,,,76,Extreme Greed
2166,2024-01-10,,,,,,,73,Greed
2167,2024-01-11,,,,,,,76,Extreme Greed
2168,2024-01-12,,,,,,,71,Greed
2169,2024-01-13,,,,,,,64,Greed
2170,2024-01-14,,,,,,,60,Greed
2171,2024-01-15,,,,,,,52,Neutral
2172,2024-01-16,,,,,,,64,Greed
2173,2024-01-17,,,,,,,60,Greed
2174,2024-01-18,,,,,,,63,Greed
2175,2024-01-19,,,,,,,51,Neutral
2176,2024-01-20,,,,,,,52,Neutral
2177,2024-01-21,,,,,,,56,Greed
2178,2024-01-22,,,,,,,55,Greed
2179,2024-01-23,,,,,,,50,Neutral
2180,2024-01-24,,,,,,,48,Neutral
2181,2024-01-25,,,,,,,52,Neutral
2182,2024-01-26,,,,,,,49,Neutral
2183,2024-01-27,,,,,,,55,Greed
2184,2024-01-28,,,,,,,54,Neutral
2185,2024-01-29,,,,,,,55,Greed
2186,2024-01-30,,,,,,,61,Greed
2187,2024-01-31,,,,,,,60,Greed
2188,2024-02-01,,,,,,,63,Greed
2189,2024-02-02,,,,,,,63,Greed
2190,2024-02-03,,,,,,,60,Greed
2191,2024-02-04,,,,,,,60,Greed
2192,2024-02-05,,,,,,,60,Greed
2193,2024-02-06,,,,,,,64,Greed
2194,2024-02-07,,,,,,,62,Greed
2195,2024-02-08,,,,,,,66,Greed
2196,2024-02-09,,,,,,,72,Greed
2197,2024-02-10,,,,,,,74,Greed
2198,2024-02-11,,,,,,,71,Greed
2199,2024-02-12,,,,,,,70,Greed
2200,2024-02-13,,,,,,,79,Extreme Greed
2201,2024-02-14,,,,,,,74,Greed
2202,2024-02-15,,,,,,,72,Greed
2203,2024-02-16,,,,,,,72,Greed
2204,2024-02-17,,,,,,,76,Extreme Greed
2205,2024-02-18,,,,,,,72,Greed
2206,2024-02-19,,,,,,,75,Greed
2207,2024-02-20,,,,,,,72,Greed
2208,2024-02-21,,,,,,,78,Extreme Greed
2209,2024-02-22,,,,,,,74,Greed
2210,2024-02-23,,,,,,,76,Extreme Greed
2211,2024-02-24,,,,,,,72,Greed
2212,2024-02-25,,,,,,,74,Greed
2213,2024-02-26,,,,,,,72,Greed
2214,2024-02-27,,,,,,,79,Extreme Greed
2215,2024-02-28,,,,,,,82,Extreme Greed
2216,2024-02-29,,,,,,,80,Extreme Greed
2217,2024-03-01,,,,,,,80,Extreme Greed
2218,2024-03-02,,,,,,,80,Extreme Greed
2219,2024-03-03,,,,,,,83,Extreme Greed
2220,2024-03-04,,,,,,,82,Extreme Greed
2221,2024-03-05,,,,,,,90,Extreme Greed
2222,2024-03-06,,,,,,,75,Greed
2223,2024-03-07,,,,,,,82,Extreme Greed
2224,2024-03-08,,,,,,,81,Extreme Greed
2225,2024-03-09,,,,,,,84,Extreme Greed
2226,2024-03-10,,,,,,,79,Extreme Greed
2227,2024-03-11,,,,,,,82,Extreme Greed
2228,2024-03-12,,,,,,,81,Extreme Greed
2229,2024-03-13,,,,,,,81,Extreme Greed
2230,2024-03-14,,,,,,,88,Extreme Greed
2231,2024-03-15,,,,,,,83,Extreme Greed
2232,2024-03-16,,,,,,,81,Extreme Greed
2233,2024-03-17,,,,,,,79,Extreme Greed
2234,2024-03-18,,,,,,,77,Extreme Greed
2235,2024-03-19,,,,,,,79,Extreme Greed
2236,2024-03-20,,,,,,,74,Greed
2237,2024-03-21,,,,,,,78,Extreme Greed
2238,2024-03-22,,,,,,,75,Greed
2239,2024-03-23,,,,,,,73,Greed
2240,2024-03-24,,,,,,,74,Greed
2241,2024-03-25,,,,,,,75,Greed
2242,2024-03-26,,,,,,,81,Extreme Greed
2243,2024-03-27,,,,,,,83,Extreme Greed
2244,2024-03-28,,,,,,,80,Extreme Greed
2245,2024-03-29,,,,,,,79,Extreme Greed
2246,2024-03-30,,,,,,,75,Greed
2247,2024-03-31,,,,,,,75,Greed
2248,2024-04-01,,,,,,,79,Extreme Greed
2249,2024-04-02,,,,,,,79,Extreme Greed
2250,2024-04-03,,,,,,,71,Greed
2251,2024-04-04,,,,,,,70,Greed
2252,2024-04-05,,,,,,,79,Extreme Greed
2253,2024-04-06,,,,,,,75,Greed
2254,2024-04-07,,,,,,,78,Extreme Greed
2255,2024-04-08,,,,,,,76,Extreme Greed
2256,2024-04-09,,,,,,,80,Extreme Greed
2257,2024-04-10,,,,,,,78,Extreme Greed
2258,2024-04-11,,,,,,,76,Extreme Greed
2259,2024-04-12,,,,,,,79,Extreme Greed
2260,2024-04-13,,,,,,,72,Greed
2261,2024-04-14,,,,,,,72,Greed
2262,2024-04-15,,,,,,,74,Greed
2263,2024-04-16,,,,,,,65,Greed
2264,2024-04-17,,,,,,,67,Greed
2265,2024-04-18,,,,,,,57,Greed
2266,2024-04-19,,,,,,,66,Greed
2267,2024-04-20,,,,,,,66,Greed
2268,2024-04-21,,,,,,,72,Greed
2269,2024-04-22,,,,,,,73,Greed
2270,2024-04-23,,,,,,,71,Greed
2271,2024-04-24,,,,,,,72,Greed
2272,2024-04-25,,,,,,,72,Greed
2273,2024-04-26,,,,,,,70,Greed
2274,2024-04-27,,,,,,,67,Greed
2275,2024-04-28,,,,,,,65,Greed
2276,2024-04-29,,,,,,,67,Greed
2277,2024-04-30,,,,,,,67,Greed
2278,2024-05-01,,,,,,,54,Neutral
2279,2024-05-02,,,,,,,43,Fear
2280,2024-05-03,,,,,,,48,Neutral
2281,2024-05-04,,,,,,,67,Greed
2282,2024-05-05,,,,,,,69,Greed
2283,2024-05-06,,,,,,,71,Greed
2284,2024-05-07,,,,,,,68,Greed
2285,2024-05-08,,,,,,,64,Greed
2286,2024-05-09,,,,,,,55,Greed
2287,2024-05-10,,,,,,,66,Greed
2288,2024-05-11,,,,,,,53,Neutral
2289,2024-05-12,,,,,,,56,Greed
2290,2024-05-13,,,,,,,57,Greed
2291,2024-05-14,,,,,,,66,Greed
2292,2024-05-15,,,,,,,64,Greed
2293,2024-05-16,,,,,,,70,Greed
2294,2024-05-17,,,,,,,74,Greed
2295,2024-05-18,,,,,,,73,Greed
2296,2024-05-19,,,,,,,72,Greed
2297,2024-05-20,,,,,,,70,Greed
2298,2024-05-21,,,,,,,76,Extreme Greed
2299,2024-05-22,,,,,,,76,Extreme Greed
2300,2024-05-23,,,,,,,76,Extreme Greed
2301,2024-05-24,,,,,,,74,Greed
2302,2024-05-25,,,,,,,76,Extreme Greed
2303,2024-05-26,,,,,,,75,Greed
2304,2024-05-27,,,,,,,74,Greed
2305,2024-05-28,,,,,,,72,Greed
2306,2024-05-29,,,,,,,72,Greed
2307,2024-05-30,,,,,,,73,Greed
2308,2024-05-31,,,,,,,73,Greed
2309,2024-06-01,,,,,,,72,Greed
2310,2024-06-02,,,,,,,73,Greed
2311,2024-06-03,,,,,,,73,Greed
2312,2024-06-04,,,,,,,73,Greed
2313,2024-06-05,,,,,,,75,Greed
2314,2024-06-06,,,,,,,78,Extreme Greed
2315,2024-06-07,,,,,,,77,Extreme Greed
2316,2024-06-08,,,,,,,72,Greed
2317,2024-06-09,,,,,,,75,Greed
2318,2024-06-10,,,,,,,72,Greed
2319,2024-06-11,,,,,,,74,Greed
2320,2024-06-12,,,,,,,72,Greed
2321,2024-06-13,,,,,,,70,Greed
2322,2024-06-14,,,,,,,74,Greed
2323,2024-06-15,,,,,,,74,Greed
2324,2024-06-16,,,,,,,71,Greed
2325,2024-06-17,,,,,,,71,Greed
2326,2024-06-18,,,,,,,74,Greed
2327,2024-06-19,,,,,,,64,Greed
2328,2024-06-20,,,,,,,60,Greed
2329,2024-06-21,,,,,,,63,Greed
2330,2024-06-22,,,,,,,53,Neutral
2331,2024-06-23,,,,,,,55,Greed
2332,2024-06-24,,,,,,,51,Neutral
2333,2024-06-25,,,,,,,30,Fear
2334,2024-06-26,,,,,,,46,Fear
2335,2024-06-27,,,,,,,40,Fear
2336,2024-06-28,,,,,,,47,Neutral
2337,2024-06-29,,,,,,,30,Fear
2338,2024-06-30,,,,,,,47,Neutral
2339,2024-07-01,,,,,,,53,Neutral
2340,2024-07-02,,,,,,,51,Neutral
2341,2024-07-03,,,,,,,50,Neutral
2342,2024-07-04,,,,,,,44,Fear
2343,2024-07-05,,,,,,,29,Fear
2344,2024-07-06,,,,,,,26,Fear
2345,2024-07-07,,,,,,,29,Fear
2346,2024-07-08,,,,,,,28,Fear
2347,2024-07-09,,,,,,,27,Fear
2348,2024-07-10,,,,,,,28,Fear
2349,2024-07-11,,,,,,,29,Fear
2350,2024-07-12,,,,,,,25,Extreme Fear
2351,2024-07-13,,,,,,,25,Extreme Fear
2352,2024-07-14,,,,,,,33,Fear
2353,2024-07-15,,,,,,,52,Neutral
2354,2024-07-16,,,,,,,65,Greed
2355,2024-07-17,,,,,,,69,Greed
2356,2024-07-18,,,,,,,61,Greed
2357,2024-07-19,,,,,,,60,Greed
2358,2024-07-20,,,,,,,74,Greed
2359,2024-07-21,,,,,,,74,Greed
2360,2024-07-22,,,,,,,70,Greed
2361,2024-07-23,,,,,,,71,Greed
2362,2024-07-24,,,,,,,69,Greed
2363,2024-07-25,,,,,,,68,Greed
2364,2024-07-26,,,,,,,68,Greed
2365,2024-07-27,,,,,,,72,Greed
2366,2024-07-28,,,,,,,71,Greed
2367,2024-07-29,,,,,,,74,Greed
2368,2024-07-30,,,,,,,67,Greed
2369,2024-07-31,,,,,,,61,Greed
2370,2024-08-01,,,,,,,52,Neutral
2371,2024-08-02,,,,,,,57,Greed
2372,2024-08-03,,,,,,,37,Fear
2373,2024-08-04,,,,,,,34,Fear
2374,2024-08-05,,,,,,,26,Fear
2375,2024-08-06,,,,,,,17,Extreme Fear
2376,2024-08-07,,,,,,,29,Fear
2377,2024-08-08,,,,,,,20,Extreme Fear
2378,2024-08-09,,,,,,,48,Neutral
2379,2024-08-10,,,,,,,40,Fear
2380,2024-08-11,,,,,,,39,Fear
2381,2024-08-12,,,,,,,25,Extreme Fear
2382,2024-08-13,,,,,,,31,Fear
2383,2024-08-14,,,,,,,30,Fear
2384,2024-08-15,,,,,,,29,Fear
2385,2024-08-16,,,,,,,27,Fear
2386,2024-08-17,,,,,,,25,Extreme Fear
2387,2024-08-18,,,,,,,31,Fear
2388,2024-08-19,,,,,,,28,Fear
2389,2024-08-20,,,,,,,30,Fear
2390,2024-08-21,,,,,,,26,Fear
2391,2024-08-22,,,,,,,39,Fear
2392,2024-08-23,,,,,,,34,Fear
2393,2024-08-24,,,,,,,56,Greed
2394,2024-08-25,,,,,,,54,Neutral
2395,2024-08-26,,,,,,,55,Greed
2396,2024-08-27,,,,,,,48,Neutral
2397,2024-08-28,,,,,,,30,Fear
2398,2024-08-29,,,,,,,29,Fear
2399,2024-08-30,,,,,,,34,Fear
2400,2024-08-31,,,,,,,29,Fear
2401,2024-09-01,,,,,,,26,Fear
2402,2024-09-02,,,,,,,26,Fear
2403,2024-09-03,,,,,,,26,Fear
2404,2024-09-04,,,,,,,27,Fear
2405,2024-09-05,,,,,,,29,Fear
2406,2024-09-06,,,,,,,22,Extreme Fear
2407,2024-09-07,,,,,,,23,Extreme Fear
2408,2024-09-08,,,,,,,29,Fear
2409,2024-09-09,,,,,,,26,Fear
2410,2024-09-10,,,,,,,33,Fear
2411,2024-09-11,,,,,,,37,Fear
2412,2024-09-12,,,,,,,31,Fear
2413,2024-09-13,,,,,,,32,Fear
2414,2024-09-14,,,,,,,50,Neutral
2415,2024-09-15,,,,,,,51,Neutral
2416,2024-09-16,,,,,,,39,Fear
