timestamp,open_interest,high_oi,low_oi,close_oi,open_rate,high_rate,low_rate,close_rate,long_liq,short_liq,long_ratio,short_ratio
2020-07-31,,,,,0.08265399999999999,0.08265399999999999,0.037716,0.037716,493.8820000000002,762.5909999999985,39.307012566127625,60.69298743387238
2020-08-01,,,,,0.02791,0.048996,0.02791,0.048996,788.6199999999989,1306.8409999999978,37.634678001642605,62.3653219983574
2020-08-02,,,,,0.095567,0.095567,0.024752,0.024752,7864.005000000078,1308.2969999999932,85.73643781026853,14.263562189731463
2020-08-03,,,,,0.025849999999999998,0.045929,0.025849999999999998,0.043731,928.890999999998,240.04600000000002,79.46459047835765,20.535409521642347
2020-08-04,,,,,0.031113000000000002,0.038617000000000005,0.030646999999999997,0.038617000000000005,838.7429999999993,135.6020000000001,86.0827530289579,13.917246971042102
2020-08-05,,,,,0.013898,0.022044,0.013898,0.022044,688.0869999999993,814.7539999999949,45.78574845908529,54.21425154091472
2020-08-06,,,,,0.038867,0.038867,0.036099,0.036099,942.5319999999991,330.75299999999953,74.02364749447297,25.976352505527032
2020-08-07,,,,,0.031707,0.031707,0.021201,0.023934,1541.5259999999957,153.1760000000001,90.96147877325922,9.038521226740777
2020-08-08,,,,,0.01,0.01,0.01,0.01,355.2269999999997,274.2559999999995,56.43154779398334,43.56845220601666
2020-08-09,,,,,0.01,0.021065999999999998,0.01,0.014574,406.57999999999987,87.41200000000002,82.30497659881131,17.695023401188692
2020-08-10,,,,,0.01,0.131898,0.01,0.030218,1241.8759999999982,1057.8120000000004,54.00193417541854,45.99806582458147
2020-08-11,,,,,0.013371999999999998,0.059816,0.013371999999999998,0.059816,2779.7409999999977,312.77199999999993,89.88615407598932,10.113845924010672
2020-08-12,,,,,0.01,0.01,0.01,0.01,348.7680000000001,251.18600000000012,58.13245682168966,41.86754317831035
2020-08-13,,,,,0.01,0.01,0.01,0.01,665.177999999999,449.9699999999999,59.64930215540895,40.35069784459107
2020-08-14,,,,,0.017598,0.044038,0.017598,0.027433,225.8929999999999,182.80700000000013,55.27110349889891,44.728896501101076
2020-08-15,,,,,0.01,0.03665,0.01,0.021904,825.5939999999989,338.8849999999995,70.8981441485849,29.101855851415092
2020-08-16,,,,,0.01564,0.048777,0.01564,0.031523999999999996,248.75500000000025,100.62300000000003,71.19938862778997,28.800611372210028
2020-08-17,,,,,0.026342,0.08576,0.026342,0.08576,860.9029999999984,1451.226999999999,37.23419530908726,62.76580469091273
2020-08-18,,,,,0.11990499999999998,0.11990499999999998,0.078206,0.10015600000000001,2143.7399999999966,126.49200000000003,94.42823464738403,5.571765352615953
2020-08-19,,,,,0.077293,0.077293,0.024051000000000003,0.024051000000000003,2377.58299999999,168.07899999999998,93.39743453765658,6.602565462343415
2020-08-20,,,,,0.024189,0.024189,0.01159,0.018281,60.57900000000003,87.373,40.945036227965836,59.054963772034164
2020-08-21,,,,,0.01,0.01,0.01,0.01,1052.2329999999993,88.29600000000003,92.25832924897131,7.741670751028697
2020-08-22,,,,,0.01,0.01,0.01,0.01,453.748999999999,177.24900000000008,71.90973663941877,28.090263360581226
2020-08-23,,,,,0.01,0.01,0.01,0.01,134.30099999999993,114.89900000000006,53.89285714285712,46.10714285714288
2020-08-24,,,,,0.01,0.01,0.01,0.01,79.54199999999994,97.01800000000006,45.050974173085606,54.9490258269144
2020-08-25,,,,,0.01,0.04258,0.01,0.04258,2662.4730000000036,132.11800000000008,95.27236722654587,4.727632773454145
2020-08-26,,,,,0.023316,0.023316,0.01,0.013038000000000001,219.37299999999996,368.8069999999995,37.29691591009557,62.70308408990443
2020-08-27,,,,,0.01,0.01,0.01,0.01,739.0149999999994,484.89399999999995,60.38153163347927,39.61846836652072
2020-08-28,,,,,0.01,0.01,0.01,0.01,23.64300000000001,168.84100000000012,12.283098854969762,87.71690114503025
2020-08-29,,,,,0.01,0.01,0.01,0.01,64.53200000000005,69.80299999999997,48.03811367104629,51.961886328953696
2020-08-30,,,,,0.01,0.01,0.01,0.01,71.62099999999998,491.4869999999997,12.718874532061347,87.28112546793865
2020-08-31,,,,,0.01,0.015461,0.01,0.015461,207.96500000000023,192.81700000000004,51.88980543038363,48.110194569616375
2020-09-01,,,,,0.01,0.04686,0.01,0.04686,521.672,613.1620000000003,45.969013970325165,54.030986029674835
2020-09-02,,,,,0.032895,0.045038,0.032895,0.045038,1824.2950000000137,169.984,91.47641829453157,8.523581705468434
2020-09-03,,,,,0.021394,0.024709,0.016828,0.024709,4881.528000000034,466.6309999999995,91.27492282858462,8.725077171415371
2020-09-04,,,,,0.01,0.01,0.01,0.01,1477.9229999999977,1037.1879999999999,58.761740535507144,41.238259464492856
2020-09-05,,,,,0.01,0.01,0.01,0.01,1655.6329999999957,1069.4819999999984,60.7546103558932,39.24538964410679
2020-09-06,,,,,0.01,0.01,0.01,0.01,241.19299999999993,321.2249999999996,42.88500723661051,57.11499276338948
2020-09-07,,,,,0.01,0.01,0.01,0.01,642.0409999999985,899.7209999999993,41.6433275693654,58.356672430634596
2020-09-08,,,,,0.01,0.01,0.01,0.01,1354.8359999999966,758.6729999999998,64.10363050263797,35.896369497362016
2020-09-09,,,,,0.01,0.01,0.01,0.01,116.79500000000004,416.8889999999997,21.884673327287327,78.11532667271268
2020-09-10,,,,,0.01,0.01,0.01,0.01,204.00999999999976,548.2439999999999,27.119829206624342,72.88017079337567
2020-09-11,,,,,0.01,0.01,0.01,0.01,89.09300000000002,160.13099999999997,35.748162295766065,64.25183770423394
2020-09-12,,,,,0.01,0.01,0.01,0.01,85.12100000000005,250.078,25.394168837019215,74.60583116298079
2020-09-13,,,,,0.01,0.01,0.01,0.01,693.8119999999997,408.4189999999995,62.946151940927095,37.0538480590729
2020-09-14,,,,,0.01,0.01,0.000868,0.000868,136.229,843.8399999999983,13.89993969812332,86.10006030187668
2020-09-15,,,,,-0.022269999999999998,-0.002796,-0.022269999999999998,-0.005156,452.8249999999997,691.794999999997,39.561164403907064,60.43883559609294
2020-09-16,,,,,-0.011181,-0.001488,-0.011181,-0.0031980000000000003,223.33499999999995,657.4329999999995,25.356847660223814,74.64315233977618
2020-09-17,,,,,-0.000563,0.002957,-0.000563,9.8e-05,369.63399999999973,293.94899999999984,55.702753084391844,44.29724691560815
2020-09-18,,,,,0.009425,0.009425,0.004967,0.004967,226.03500000000008,150.2060000000001,60.07718457052792,39.92281542947207
2020-09-19,,,,,-0.01155,-0.005749,-0.01155,-0.005749,74.49699999999997,546.5889999999991,11.994635203498401,88.00536479650161
2020-09-20,,,,,-0.006476,-0.006476,-0.011198,-0.006625,733.262,98.29899999999999,88.17897905264917,11.821020947350826
2020-09-21,,,,,-0.0075060000000000005,0.01,-0.012071,0.01,2157.3260000000005,256.4819999999999,89.37438271809522,10.625617281904768
2020-09-22,,,,,0.01,0.01,0.01,0.01,140.44999999999996,231.78900000000016,37.73113510405947,62.26886489594053
2020-09-23,,,,,0.004321,0.004321,-0.005506,-0.005506,1069.0069999999992,125.962,89.45897341269941,10.5410265873006
2020-09-24,,,,,0.003817,0.006991,0.001182,0.001182,47.04700000000001,2330.6040000000066,1.978717650319575,98.02128234968043
2020-09-25,,,,,-0.023219,0.01,-0.023219,0.01,208.26100000000002,223.045,48.286135597464444,51.71386440253555
2020-09-26,,,,,0.01,0.01,0.01,0.01,42.01600000000003,340.8800000000003,10.973214658810745,89.02678534118925
2020-09-27,,,,,0.01,0.01,0.01,0.01,297.0299999999997,224.27400000000026,56.97826987707742,43.02173012292257
2020-09-28,,,,,0.01,0.01,0.01,0.01,564.0929999999998,871.3040000000027,39.29874452851712,60.701255471482874
2020-09-29,,,,,0.01,0.01,0.01,0.01,160.71299999999994,209.673,43.390678913349845,56.60932108665014
2020-09-30,,,,,0.01,0.01,0.01,0.01,148.65000000000003,58.91900000000002,71.61474015869422,28.38525984130579
2020-10-01,,,,,0.007412,0.01,0.007412,0.01,1171.4859999999985,517.7359999999994,69.35062413347683,30.649375866523172
2020-10-02,,,,,-0.000263,0.01,-0.001652,0.01,496.15599999999887,437.50900000000007,53.140687505689876,46.85931249431012
2020-10-03,,,,,0.01,0.01,0.009749,0.009749,32.188,57.26000000000001,35.98515338520705,64.01484661479296
2020-10-04,,,,,-0.002144,0.005039,-0.002144,-0.0007559999999999999,13.536999999999995,312.8920000000001,4.14699674354913,95.85300325645088
2020-10-05,,,,,-0.0033810000000000003,-0.0033810000000000003,-0.009143,-0.006912000000000001,41.08300000000001,468.7099999999996,8.058761104997528,91.94123889500247
2020-10-06,,,,,-0.000126,0.006937,-0.008313,0.006937,548.2759999999995,98.076,84.82622471965739,15.17377528034261
2020-10-07,,,,,0.0005110000000000001,0.001553,-0.0008579999999999999,0.001553,21.929000000000002,94.99800000000005,18.754436528774356,81.24556347122565
2020-10-08,,,,,0.002693,0.008856000000000001,0.002693,0.008856000000000001,168.4479999999999,1304.8999999999967,11.433008359192824,88.56699164080717
2020-10-09,,,,,0.006128,0.01,0.006128,0.01,45.55600000000001,749.7699999999967,5.727965639247327,94.27203436075267
2020-10-10,,,,,0.01,0.01,0.01,0.01,416.2689999999996,3290.645000000044,11.229529468447195,88.7704705315528
2020-10-11,,,,,0.01,0.01,0.01,0.01,196.14599999999996,199.2689999999999,49.60509844087858,50.39490155912142
2020-10-12,,,,,0.01,0.01,0.01,0.01,1096.2769999999994,1601.7179999999878,40.63302563570372,59.366974364296276
2020-10-13,,,,,0.01,0.01,0.01,0.01,733.945999999999,75.23400000000002,90.70243950666105,9.297560493338949
2020-10-14,,,,,0.01,0.01,0.01,0.01,412.864,234.00599999999997,63.82487980583426,36.17512019416576
2020-10-15,,,,,0.01,0.01,0.01,0.01,274.3359999999999,589.4009999999994,31.761519999722154,68.23848000027785
2020-10-16,,,,,0.01,0.01,0.01,0.01,842.9589999999986,77.97999999999996,91.53255535925831,8.467444640741688
2020-10-17,,,,,0.01,0.01,0.01,0.01,111.41700000000003,56.87599999999998,66.20417961531379,33.79582038468622
2020-10-18,,,,,0.01,0.01,0.01,0.01,2.6450000000000005,223.28899999999967,1.1706958669345933,98.82930413306539
2020-10-19,,,,,0.01,0.01,0.01,0.01,131.456,1385.01,8.668575490647335,91.33142450935267
2020-10-20,,,,,0.01,0.01,0.0037419999999999997,0.0037419999999999997,450.7119999999994,1433.2449999999942,23.923688279509616,76.07631172049038
2020-10-21,,,,,0.002291,0.01,0.002291,0.01,2390.2399999999957,8903.480000000072,21.16432849406556,78.83567150593443
2020-10-22,,,,,0.01,0.01,0.01,0.01,844.5490000000002,449.87899999999865,65.24495761834578,34.755042381654214
2020-10-23,,,,,0.01,0.01,0.01,0.01,843.6110000000006,164.35799999999995,83.69414138728473,16.30585861271526
2020-10-24,,,,,0.01,0.01,0.01,0.01,237.23900000000003,434.85699999999986,35.298379993334294,64.7016200066657
2020-10-25,,,,,0.01,0.01,0.01,0.01,1339.9229999999982,917.0120000000011,59.36914443703512,40.630855562964875
2020-10-26,,,,,0.01,0.01,0.01,0.01,1294.1129999999973,352.0909999999997,78.61194602856023,21.38805397143977
2020-10-27,,,,,0.009274,0.01,0.006127,0.01,317.3189999999996,2069.5009999999947,13.294634702239815,86.70536529776018
2020-10-28,,,,,0.003725,0.01,0.003725,0.01,2838.431000000004,613.8279999999996,82.21952640285683,17.780473597143175
2020-10-29,,,,,-0.026006,-0.003189,-0.026006,-0.003189,549.974999999999,822.262999999998,40.07868897377861,59.92131102622138
2020-10-30,,,,,-0.015268,-0.000968,-0.015268,-0.013414,623.336999999999,692.7749999999969,47.362002625916396,52.63799737408359
2020-10-31,,,,,-0.024694,0.009204,-0.024694,0.009204,1078.4199999999967,2250.4269999999974,32.39620204833681,67.60379795166318
2020-11-01,,,,,-0.006386,-0.004096,-0.006386,-0.005043,351.81100000000004,143.71700000000004,70.99719894738541,29.00280105261459
2020-11-02,,,,,0.007881,0.008717,-0.003275,0.008717,1561.221999999996,400.2120000000002,79.59594867836486,20.40405132163514
2020-11-03,,,,,-0.017064,-0.000467,-0.017064,-0.008581,496.3539999999996,1395.6329999999955,26.23453543813995,73.76546456186006
2020-11-04,,,,,-0.007816,-0.002648,-0.023791,-0.023791,1137.2789999999973,1450.3709999999958,43.95026375282593,56.04973624717407
2020-11-05,,,,,0.01,0.01,0.01,0.01,1661.5069999999967,6112.484000000055,21.372638584222514,78.62736141577749
2020-11-06,,,,,0.01,0.03429,0.01,0.03429,2044.3819999999896,1246.5149999999912,62.12233321188726,37.87766678811274
2020-11-07,,,,,0.024948,0.037914,0.024948,0.03589,3927.9290000000183,751.5029999999989,83.94029446308878,16.05970553691124
2020-11-08,,,,,0.01,0.01,0.01,0.01,360.06899999999973,891.2999999999992,28.774006707853566,71.22599329214644
2020-11-09,,,,,0.01,0.01,0.01,0.01,1508.3319999999921,897.1879999999964,62.702949881938174,37.29705011806181
2020-11-10,,,,,0.01,0.01,0.01,0.01,306.4789999999999,180.94499999999994,62.87728958771008,37.12271041228991
2020-11-11,,,,,0.01,0.01,0.01,0.01,436.6879999999996,777.8219999999981,35.9558999102519,64.04410008974808
2020-11-12,,,,,0.01,0.01,0.01,0.01,1393.5079999999903,1444.2069999999903,49.1066932373406,50.89330676265939
2020-11-13,,,,,0.01,0.01,0.01,0.01,532.9979999999983,537.5769999999991,49.786142960558536,50.21385703944146
2020-11-14,,,,,0.01,0.01,0.004277,0.004277,1003.7749999999972,259.7209999999999,79.44425625407595,20.555743745924048
2020-11-15,,,,,0.01,0.01,0.01,0.01,312.30299999999966,105.19000000000014,74.8043679774271,25.195632022572877
2020-11-16,,,,,0.01,0.01,0.01,0.01,315.7619999999999,1693.7179999999926,15.713617453271548,84.28638254672846
2020-11-17,,,,,0.01,0.01,0.01,0.01,860.1639999999959,3777.359000000012,18.54791879199293,81.45208120800706
2020-11-18,,,,,0.021138,0.057572,0.021138,0.021486,4792.129000000071,2875.4130000000137,62.49889469141503,37.50110530858496
2020-11-19,,,,,0.01,0.052207,0.01,0.052207,781.6869999999966,593.348999999998,56.84847523992097,43.151524760079035
2020-11-20,,,,,0.03665,0.039647,0.03665,0.038617,451.5859999999988,1075.5209999999952,29.571339794788482,70.42866020521151
2020-11-21,,,,,0.01,0.059438,0.01,0.059438,871.6119999999956,438.4819999999992,66.5304932317833,33.469506768216704
