date,open,high,low,close,volume,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,sma_golden_cross,sma_death_cross,sma_cross_signal,ema_golden_cross,ema_death_cross,ema_cross_signal,rsi_14,rsi_signal,rsi_crossover,std_20,upper_band_20,lower_band_20,daily_return,cumulative_return,volatility_14,vol_category,macd,macd_signal,macd_histogram,high_low_spread,high_low_percent,fear_greed_index,fear_greed_label,open_interest,high_oi,low_oi,close_oi,open_rate,high_rate,low_rate,close_rate,long_liq,short_liq,long_ratio,short_ratio
2023-11-08,35401.0,35891.0,35111.0,35593.0,1230.39370726,33745.1,33535.74699259214,29847.2,31025.96688475412,28520.93,29552.11970336321,28481.89,28288.0804141433,False,False,0,False,False,0,59.68003709714816,Neutral,False,1878.5418729486216,39171.372611438,27900.121373746275,0.005963484257532,7353.925619834729,1.0524850568636843,Low,1956.1719232329376,1836.113448124888,120.05847510804983,780.0,2.221526017487397,66.0,Greed,3162620315.1957,3223544608.5715,3086323278.9033995,3220527027.0815,0.01,0.01,0.01,0.01,49.31300000000002,113.54200000000004,30.280310705842616,69.71968929415738
2023-11-09,35598.0,37978.0,35412.0,36379.0,3407.396137,34085.0,33806.53299329765,30035.88,31235.889752018666,28592.14,29687.305451811462,28526.43,28368.587076689146,False,False,0,False,False,0,76.20775686096621,Overbought,True,1691.0994866312412,38879.83145319138,28733.234533403927,0.0220829938471047,7516.322314049606,0.9850222552740072,Low,1994.4269456044424,1867.776147620799,126.65079798364307,2566.0,7.246131254941828,69.0,Greed,3319458405.7875,3555336836.1315,2918696238.143,2920021114.4225,0.01,0.020027,0.01,0.020027,183.8239999999996,426.7309999999976,30.107688905995428,69.89231109400457
2023-11-10,36374.0,37476.0,36151.0,37267.0,1414.18396937,34439.5,34136.101279650255,30249.18,31472.403879390484,28673.45,29837.398413161733,28575.865,28457.12849881164,False,False,0,False,False,0,86.04415637026534,Overbought,False,1567.360956646956,38838.18414959112,29434.018409709388,0.0244096869072816,7699.793388429771,1.0100551457105709,Low,2061.562855004053,1906.533489097449,155.02936590660306,1325.0,3.665182152637548,70.0,Greed,2968710661.8336,3066028476.1664,2924451030.316,2979862820.1904,0.01,0.011682,0.01,0.01,86.83000000000003,163.2319999999996,34.72338859962736,65.27661140037266
2023-11-11,37274.0,37558.0,36932.0,37139.0,955.70778796,34803.4,34422.09163396928,30461.24,31694.623335100663,28752.24,29981.984583198133,28623.5,28543.515279917992,False,False,0,False,False,0,82.42254733218589,Overbought,False,1263.9112393885946,38213.82535213506,30630.35791580349,-0.0034346741084605,7673.347107438036,1.0363125437669058,Low,2102.2562432657032,1945.6780399311008,156.57820333460268,626.0,1.6950070399653416,70.0,Greed,2966390754.2452,3027588928.9042,2957653126.969,2986307707.416,0.01,0.016607,0.01,0.014648,77.47900000000006,67.80400000000002,53.32970822463744,46.67029177536256
2023-11-12,37138.0,37237.0,36673.0,37154.0,764.65593798,35092.15,34682.27338311506,30672.06,31908.71653764573,28833.92,30124.004690461537,28669.785,28629.191744794432,False,False,0,False,False,0,80.57074910820452,Overbought,False,1087.8088684188433,37945.69998837159,31418.846777858533,0.0004038880960715,7676.446280991755,1.024025340075552,Low,2127.28780901308,1981.9999937474963,145.28781526558328,564.0,1.5379161781146893,73.0,Greed,2980311901.243,3047386924.5875,2975992923.913,2998433619.5615,0.01543,0.027221,0.01543,0.027221,104.51600000000003,48.20300000000001,68.43680223154945,31.56319776845055
2023-11-13,37170.0,37421.0,36566.0,36749.0,1209.67212635,35238.65,34879.10448948506,30877.88,32098.53157538512,28911.04,30255.19271639299,28705.22,28709.98585678653,False,False,0,False,False,0,75.86206896551724,Overbought,False,1104.493943420595,38192.58631974684,31565.62265922327,-0.0109005759810518,7592.768595041341,1.0853213383420228,Low,2117.803358682024,2009.1606667344024,108.64269194762164,855.0,2.3382377071596565,72.0,Greed,2949777627.7904,3037372602.1644,2894491329.4612,2934526651.5938,0.032467,0.032467,0.010893,0.020492,150.11399999999992,93.82399999999998,61.5377677934557,38.46223220654429
2023-11-14,36757.0,36890.0,35002.0,35268.0,1665.13325599,35264.15,34916.14215715315,31056.62,32222.82445478178,28973.21,30354.456226959464,28734.875,28775.239728858305,False,False,0,False,False,0,56.128921652665866,Neutral,False,1098.684920831856,38212.19691964871,31620.087394657578,-0.0403004163378595,7286.776859504151,1.6216711696304291,Low,2025.055136855568,2012.339560758636,12.71557609693241,1888.0,5.393977487000743,69.0,Greed,2859980322.645,2969001869.7510004,2719376089.596,2805283468.8450003,0.017382,0.017382,0.014477,0.014477,133.23700000000017,104.1600000000002,56.124129622531015,43.875870377468985
2023-11-15,35253.0,37502.0,35123.0,37400.0,2282.46851998,35430.75,35152.700046948084,31279.82,32425.850946751125,29056.02,30493.97194523749,28775.54,28861.058239018923,False,False,0,False,False,0,67.782953544001,Neutral,False,1158.743233671324,38628.92974796206,31676.47034593411,0.0604514007031871,7727.272727272747,2.257854914070716,Normal,2042.230131509663,2018.317674908841,23.91245660082177,2379.0,6.773339407226034,60.0,Greed,2988662725.3704,3157700846.9928,2981982168.0944,3147358116.0784,0.01,0.01,0.01,0.01,72.82400000000003,344.07699999999875,17.467936032775224,82.53206396722477
2023-11-16,37383.0,37975.0,36091.0,36238.0,2119.29291413,35557.25,35256.06194723874,31479.76,32575.346988055004,29119.56,30607.71507503477,28809.815,28934.460644600826,False,False,0,False,False,0,57.15108245048365,Neutral,False,1097.2398804560814,38547.78158860699,31964.342305870498,-0.0310695187165775,7487.190082644647,2.452246988071201,High,1988.603601281371,2012.3748601833472,-23.771258901976125,1884.0,5.220137984539082,70.0,Greed,3005356037.488,3111612835.856,2926725041.52,2926725041.52,0.01,0.015199,0.01,0.012014,336.803999999999,114.98800000000016,74.54846478025277,25.451535219747225
2023-11-17,36224.0,36800.0,35539.0,36487.0,2425.49422106,35675.35,35373.29414273981,31667.44,32728.74514538618,29190.44,30724.13655869745,28853.145,29009.61028992818,False,False,0,False,False,0,61.4622641509434,Neutral,False,1061.5012841800506,38557.797995279965,32188.79029019966,0.0068712401346653,7538.636363636383,2.411410502932452,High,1945.2598999297693,1998.951868132632,-53.69196820286197,1261.0,3.5482146374405583,63.0,Greed,2962776311.0316,2967810027.8085,2814248358.4950004,2853767307.1383004,0.01,0.01,0.01,0.01,125.08900000000013,196.3519999999997,38.91507306161945,61.08492693838055
2023-11-18,36485.0,36851.0,36211.0,36736.0,582.00609984,35783.0,35503.07565295506,31863.8,32885.89239458672,29263.81,30843.18335951532,28893.285,29086.48978953089,False,False,0,False,False,0,61.63418642873914,Neutral,False,1054.037200981411,38665.1872558993,32340.96405001083,0.0068243483980596,7590.08264462812,2.4119254069359086,High,1910.9247357745044,1981.3464416610063,-70.42170588650197,640.0,1.767418740161829,69.0,Greed,2850621320.9455,2987574906.3150005,2810162260.2511005,2904853053.909,0.01,0.01,0.01,0.01,58.789,43.48199999999999,57.483548611043226,42.51645138895678
2023-11-19,36739.0,36911.0,36420.0,36854.0,538.98941401,35903.75,35631.73511457839,32060.26,33041.504457544106,29338.71,30962.20943160412,28935.9,29163.778448341523,False,False,0,False,False,0,60.81534772182254,Neutral,False,1030.0226811504167,38721.80315802964,32541.66707112714,0.0032121080139373,7614.462809917377,2.408849859431925,High,1877.913546742886,1960.6598626773823,-82.74631593449658,491.0,1.3481603514552445,66.0,Greed,2967984599.7673,3073080659.5726004,2947631329.1669,3022393295.4117,0.01,0.01,0.01,0.01,31.32,111.67600000000004,21.90271056533049,78.0972894346695
2023-11-20,36882.0,37769.0,36716.0,37554.0,2909.35796888,36053.8,35814.80796080902,32269.16,33218.46506705218,29420.22,31092.73993790899,28979.16,29247.263239900312,False,False,0,False,False,0,64.50603486812696,Neutral,False,1041.4182435000853,38939.06269130928,32690.553230308764,0.0189938676941445,7759.090909090932,2.433261591267004,High,1875.299412387132,1943.5877726193328,-68.28836023220038,1053.0,2.8679594727094453,69.0,Greed,3029056848.5625,3146277797.775,3004054001.4375,3123495203.175,0.01,0.01,0.01,0.01,78.64300000000007,110.2830000000002,41.626351058086215,58.37364894191378
2023-11-21,37554.0,37761.0,36281.0,36913.0,2541.01880474,36170.7,35919.39767882721,32447.92,33363.34878991288,29495.13,31207.992612405844,29015.795,29323.539227563,False,False,0,False,False,0,58.352427714129846,Neutral,False,996.9572181076252,38910.269333150085,32928.52602450434,-0.0170687543271023,7626.652892562006,2.495506474764753,High,1831.637830451029,1921.197784185672,-89.55995373464293,1480.0,4.079270141396323,71.0,Greed,2979628910.934,3121961341.109,2843789429.078,2844300539.652,0.01,0.01,0.01,0.01,371.69099999999895,118.54900000000004,75.81817069190595,24.181829308094056
2023-11-22,36908.0,37267.0,35651.0,37197.0,1784.35292616,36280.75,36041.07409036748,32646.52,33513.68805305356,29573.87,31326.58681810077,29057.255,29401.88212082108,False,False,0,False,False,0,58.681532799307206,Neutral,False,981.827022765018,38986.55515866254,33095.593022072426,0.007693766423753,7685.330578512418,2.497345733397429,High,1799.3489887434043,1896.8280250972184,-97.47903635381408,1616.0,4.532832178620516,62.0,Greed,2975060440.972,3026802387.4906,2885005900.7978,3025427445.0406,0.01,0.01,0.01,0.01,54.658000000000094,243.7699999999989,18.315305534333334,81.68469446566668
2023-11-23,37203.0,37865.0,36886.0,37267.0,1688.42883995,36416.95,36157.82893890391,32839.24,33660.876756855374,29655.05,31444.2187622968,29098.84,29480.142000215896,False,False,0,False,False,0,55.21004459047172,Neutral,False,914.721900504837,38901.99464041842,33413.6632373894,0.0018818721939941,7699.7933884297745,2.43902581927644,High,1766.2452841396737,1870.7114769057096,-104.4661927660361,979.0,2.6541235156970124,66.0,Greed,3015875099.967401,3111942606.1664,3011616351.9675007,3056789333.9026003,0.01,0.01,0.01,0.01,60.86499999999998,45.41900000000004,57.26638064054793,42.733619359452064
2023-11-24,37286.0,38437.0,37200.0,37750.0,1805.42892201,36566.75,36309.46427805592,33044.58,33821.23453109634,29741.77,31569.085717498845,29150.775,29562.429144492355,False,False,0,False,False,0,52.97523715658495,Neutral,False,872.396148245559,38926.6527227926,33692.27583331925,0.0129605280811442,7799.586776859527,2.376491451277619,High,1753.260390282776,1847.221259581123,-93.960869298347,1237.0,3.325268817204301,66.0,Greed,3090560719.1583,3220455717.6228004,3015162673.7901,3017887142.4966,0.01,0.01,0.01,0.01,68.937,177.65599999999938,27.95578138876617,72.04421861123382
2023-11-25,37745.0,37960.0,37610.0,37841.0,417.08149438,36706.3,36455.32482300298,33242.04,33978.872392621975,29841.66,31693.28203992461,29201.365,29644.80298385064,False,False,0,False,False,0,54.34405940594059,Neutral,False,839.6153317222959,38974.17081816986,33936.478827836094,0.0024105960264899,7818.388429752088,2.372892507499476,High,1737.9420040837213,1825.3654084816428,-87.42340439792156,350.0,0.930603562882212,73.0,Greed,3022720756.6748,3026714801.2244,2970532376.1992,3005081224.1126,0.01,0.01,0.01,0.01,5.678999999999998,20.40299999999999,21.77363699102829,78.2263630089717
2023-11-26,37841.0,37908.0,37173.0,37264.0,860.03098956,36821.6,36532.34150652651,33429.68,34107.700926244645,29953.84,31803.59328665877,29249.1,29720.61588948397,False,False,0,False,False,0,50.63642675306641,Neutral,False,739.22857372432,38750.027227699466,34314.65578535355,-0.0152480114161888,7699.17355371903,2.415439263998773,High,1687.3050738631136,1797.7533415579371,-110.44826769482349,735.0,1.977241546283593,73.0,Greed,2978941677.2727003,3084333895.7586,2947625809.8702,2962344632.5689,0.01,0.01,0.01,0.01,51.86900000000004,28.33300000000001,64.67295079923196,35.32704920076805
2023-11-27,37258.0,37755.0,36727.0,36976.0,1229.10848593,36901.3,36574.59469638112,33610.94,34220.1832428625,30062.34,31906.01718197246,29299.72,29792.80876620552,False,False,0,False,False,0,51.33137829912023,Neutral,False,657.2297603537829,38546.28397744247,34602.90541531977,-0.0077286389008157,7639.669421487625,2.405410551416821,High,1621.1739731551716,1762.4374678773845,-141.26349472221273,1028.0,2.7990306858714296,66.0,Greed,2946277328.7092,3030654832.3281,2928679988.9519005,2951196575.4880004,0.01,0.01,0.01,0.01,103.7970000000001,44.17500000000005,70.14637904468412,29.85362095531588
2023-11-28,36974.0,38293.0,36798.0,38023.0,2206.43227192,37022.8,36712.53805863053,33819.08,34369.31331176985,30181.19,32027.145554606668,29357.47,29874.70121629303,False,False,0,False,False,0,67.02508960573476,Neutral,False,626.5353856516174,38592.14421558539,34832.93190167568,0.0283156642146256,7855.991735537212,2.1954964154636825,Normal,1608.8760121841117,1731.72517673873,-122.84916455461848,1495.0,4.06272080004348,68.0,Greed,2996995515.9104,3211826777.0412,2968423596.5995,3066917046.2368,0.01,0.01,0.01,0.01,85.94600000000001,198.70199999999969,30.193783198898327,69.80621680110168
2023-11-29,38023.0,38457.0,37597.0,37866.0,2556.26771338,37097.15,36822.3915768562,34028.32,34506.43827993574,30298.85,32142.766434713463,29412.535,29954.216627076185,False,False,0,False,False,0,53.80967952910399,Neutral,False,634.2975621649096,38725.28426335093,34919.49889036147,-0.004129079767509,7823.553719008287,1.5330384237314925,Low,1582.4668754929298,1701.8735164895702,-119.40664099664036,860.0,2.2874165491927547,72.0,Greed,3068961354.0866003,3266908412.9626,3047270441.9325,3127156516.5561,0.01,0.01,0.01,0.01,87.24900000000004,88.28700000000006,49.70433415367786,50.29566584632212
2023-11-30,37866.0,38173.0,37510.0,37750.0,1254.80792855,37121.3,36910.735236203225,34248.26,34633.63677876179,30418.65,32253.80076273893,29466.83,30031.78661088637,False,False,0,False,False,0,64.9112426035503,Neutral,False,650.102591094122,38861.04300948559,34960.42746292086,-0.0030634342153911,7799.586776859526,1.2365031633373076,Low,1546.174729244507,1670.7337590405575,-124.55902979605048,663.0,1.7675286590242605,74.0,Greed,3117208581.7664003,3183078936.2592006,3095431995.2336,3116118113.6448,0.01,0.01,0.01,0.01,48.22900000000005,47.969000000000015,50.135137944655824,49.86486205534417
2023-12-01,37750.0,39000.0,37619.0,38717.0,1631.9512509,37200.2,37082.76045180292,34488.5,34793.76866979074,30539.56,32381.78490605104,29523.35,30118.206644608897,False,False,0,False,False,0,69.26399447131998,Neutral,False,741.672193158928,39307.7770312797,34857.74387232614,0.025615894039735,7999.380165289279,1.375392232743895,Low,1555.764070555888,1647.7398213436236,-91.9757507877357,1381.0,3.671017305085196,71.0,Greed,3194053555.4799995,3509970356.34,3149501500.86,3442477225.76,0.01,0.01,0.01,0.01,51.462,151.66399999999982,25.33501373531702,74.66498626468298
2023-12-02,38721.0,38987.0,38651.0,38894.0,507.53697866,37287.2,37255.25945639311,34730.96,34954.56205528914,30668.34,32510.739660386665,29583.15,30205.52797152821,False,False,0,False,False,0,68.87683694891533,Neutral,False,832.4636612899807,39752.65044026305,34757.86847252317,0.0045716351990081,8035.950413223163,1.373570695031696,Low,1565.0341370243405,1631.198684479767,-66.1645474554266,336.0,0.869317740808776,74.0,Greed,3511437954.585,3511437954.585,3211019482.44,3220776923.925,0.00995,0.00995,0.006973,0.008541,27.756000000000007,124.16000000000015,18.270623239158468,81.72937676084153
2023-12-03,38898.0,39845.0,38897.0,39568.0,1159.66947569,37428.15,37475.52046054616,34984.94,35135.481190375845,30804.46,32650.48738988396,29644.115,30298.68689718465,False,False,0,False,False,0,71.6358418367347,Overbought,True,964.6916755872036,40369.59548730776,34581.445433784545,0.017329151025865,8175.20661157027,1.4171041334471914,Low,1598.8348731697406,1624.725922217762,-25.891049048021387,948.0,2.437205954186698,73.0,Greed,3265450342.487,3345964860.6215,3194296631.3308,3198281408.0298,0.01,0.01,0.01,0.01,53.07400000000004,126.8530000000002,29.497518438033183,70.50248156196682
2023-12-04,39560.0,42162.0,39463.0,41726.0,2536.37973784,37751.05,37880.32803573224,35278.58,35393.932908400326,30961.44,32830.200510876355,29718.97,30412.39150517286,False,False,0,False,False,0,76.98576972833118,Overbought,False,1243.9738732659364,41612.249655530046,34148.40641593443,0.0545390214314598,8621.074380165313,1.9146813287546256,Normal,1727.64032820821,1645.3088034158518,82.33152479235832,2699.0,6.839317842029242,74.0,Greed,3359354985.2835,3611040714.1197,3359251640.2643995,3493489639.2552,0.01,0.01,0.01,0.01,115.84200000000028,447.1699999999965,20.57540514234172,79.42459485765828
2023-12-05,41725.0,44086.0,41415.0,43696.0,2362.78979214,38065.85,38434.20155613869,35582.86,35719.50416689443,31137.25,33045.36485719564,29803.27,30544.566714076616,False,False,0,False,False,0,87.43790705375869,Overbought,False,1815.7086850448125,43881.327611273126,32987.07550100425,0.0472127690169199,9028.099173553745,2.041087471367186,Normal,1927.6307906250584,1701.7732008576934,225.8575897673652,2671.0,6.44935409875649,75.0,Greed,3667261449.2826,3914341890.4395,3634331449.5852,3640893407.3655,0.01,0.01,0.01,0.01,114.91000000000015,370.34699999999856,23.68023542164265,76.31976457835735
2023-12-06,43726.0,44490.0,43419.0,43938.0,1782.72852681,38450.85,38958.37283650643,35891.04,36041.79812113387,31316.87,33261.0606025977,29887.585,30677.83470697138,False,False,0,False,False,0,87.37939447709881,Overbought,False,2186.270226351565,45517.183515561126,32399.56215745173,0.0055382643720249,9078.099173553745,2.045646615501306,Normal,2101.0844820383354,1781.6354570938215,319.44902494451367,1071.0,2.4666620603883094,72.0,Greed,3616411983.822,3844674496.5024,3598068241.4316006,3732369415.3812,0.01,0.01,0.01,0.01,205.7269999999989,148.4709999999999,58.08248493780304,41.91751506219696
2023-12-07,43941.0,44113.0,42849.0,43332.0,1569.18276641,38793.1,39374.90875683916,36192.5,36327.68839089332,31471.72,33460.48514512052,29969.68,30803.746799439326,False,False,0,False,False,0,81.74395477860358,Overbought,False,2389.031843104674,46542.00428615318,32207.813227525134,-0.0137921616823706,8952.892561983495,2.1466112885604223,Normal,2208.5819657864995,1867.0247588323573,341.557206954142,1264.0,2.9498938131578334,72.0,Greed,3691449388.704,3759285431.616,3607186800.096,3611278358.688,0.01,0.01,0.01,0.01,177.93599999999975,135.303,56.80518709356112,43.19481290643889
2023-12-08,43317.0,44039.0,43078.0,43840.0,1434.27507382,39148.3,39800.15554190209,36493.7,36622.28884615241,31638.34,33666.0200927419,30054.6,30933.46076163396,False,False,0,False,False,0,81.79160576320734,Overbought,False,2586.9936646718484,47561.136535917634,32039.17454788654,0.0117234376442352,9057.851239669446,2.1460135606230573,Normal,2314.84940456225,1956.589687978336,358.25971658391404,961.0,2.230837086215702,72.0,Greed,3687509885.631,3795208471.743,3625465831.236,3629770200.7845,0.01,0.023288,0.01,0.020242,38.39500000000001,389.0839999999986,8.981727757386942,91.01827224261304
2023-12-09,43822.0,44729.0,43759.0,43997.0,1310.56776404,39505.45,40199.855014101886,36782.02,36911.493205126826,31816.5,33870.593952291565,30138.61,31063.44622669233,False,False,0,False,False,0,81.91621733720449,Overbought,False,2742.0041167575573,48425.86736437456,31973.84266382921,0.0035812043795619,9090.289256198372,2.1426559955312747,Normal,2401.9838176927005,2045.668513921209,356.3153037714915,970.0,2.216686852990242,73.0,Greed,3590790619.0554004,3634399095.474301,3513841648.9059005,3534167995.7826004,0.011504,0.030159,0.011504,0.017192,75.04200000000002,73.95300000000009,50.36544850498336,49.63455149501663
2023-12-10,43983.0,44092.0,43605.0,43831.0,904.23959561,39819.3,40545.67834609219,37055.1,37182.84641276892,31998.59,34067.829715612526,30226.535,31190.486562745144,False,False,0,False,False,0,85.56265569154121,Overbought,False,2863.42943265397,49135.9666440541,31955.39004813028,-0.0037729845216719,9055.991735537214,2.054522443097098,Normal,2456.173821830765,2127.7695755031204,328.40424632764507,487.0,1.1168443985781449,74.0,Greed,3540289341.94,3704806318.72,3539707369.9,3642645580.21,0.020724,0.023923,0.020383,0.023923,21.212000000000003,46.885000000000026,31.149683539656653,68.85031646034334
2023-12-11,43831.0,44038.0,40530.0,40980.0,3801.38133724,40022.65,40587.04231313103,37277.48,37331.7543965819,32150.03,34204.70437470931,30299.1,31287.89465664818,False,False,0,False,False,0,66.9718548660563,Neutral,False,2789.6326352179817,48955.94021878498,32218.144407477084,-0.0650452875818484,8466.942148760354,2.879986638163998,High,2347.6754062596665,2171.75074165443,175.92466460523656,3508.0,8.655317049099432,74.0,Greed,3431235612.024,3432696357.798,3087056148.795,3117164333.799,0.01473,0.01473,0.01,0.01,431.2679999999979,177.9549999999999,70.78984214318886,29.210157856811144
2023-12-12,41008.0,42071.0,40181.0,41264.0,2011.28121783,40226.0,40651.51447378522,37475.18,37485.960106519866,32302.65,34344.49240689329,30371.545,31387.159386432773,False,False,0,False,False,0,64.68775491706698,Neutral,False,2720.1836431813003,48812.06540332912,32490.96354424132,0.0069302098584675,8525.619834710767,2.818627270414671,High,2257.370883915086,2188.8747701065613,68.49611380852457,1890.0,4.703715686518504,67.0,Greed,3135561733.575,3331676434.795,3124201527.46,3211579808.56,0.01,0.01,0.01,0.01,147.1539999999997,134.21400000000014,52.29947968496767,47.70052031503235
2023-12-13,41263.0,42187.0,40589.0,42124.0,1723.9470283,40468.85,40791.75119056758,37641.28,37667.84402391124,32465.03,34498.54206220234,30448.45,31493.99362139364,False,False,0,False,False,0,68.14076346284935,Neutral,False,2658.212523185559,48766.38876012425,32817.1136210109,0.0208414113997672,8703.30578512399,2.8270175076601856,High,2211.8736628908955,2193.4745486634283,18.39911422746718,1598.0,3.937027273399197,65.0,Greed,3316939225.25,3465569314.375,3304625053.625,3370797085.25,0.011909,0.012601,0.010162,0.012601,92.48100000000012,162.85599999999974,36.21919267477889,63.78080732522111
2023-12-14,42133.0,43440.0,41509.0,42871.0,3024.10950237,40724.9,40989.774886704,37803.54,37871.88935630688,32637.02,34664.33330849536,30525.15,31607.197664961863,False,False,0,False,False,0,70.70429368480634,Overbought,True,2629.0155231668155,48876.821456204445,33102.72831720355,0.0177333586553982,8857.644628099197,2.81895512980744,High,2199.2641706007416,2194.632473050892,4.631697549850287,1931.0,4.652003180033246,72.0,Greed,3382930976.9596,3444555611.4444,3212102246.4116,3285664542.0128,0.01,0.01,0.01,0.01,92.182,234.84199999999908,28.188145212583866,71.81185478741612
2023-12-15,42867.0,43194.0,41664.0,42100.0,1422.73028377,40937.85,41095.510611779806,37964.18,38037.69761684386,32801.43,34811.5742330796,30597.405,31711.60365834533,False,False,0,False,False,0,63.89778982828034,Neutral,False,2554.5603860133947,48759.19176981999,33431.82945373962,-0.0179841851134799,8698.34710743804,2.867640730218996,High,2138.9367338396696,2183.493325208647,-44.55659136897748,1530.0,3.672235023041474,70.0,Greed,3204548939.248,3239603928.32,3149730925.2,3181828765.056,0.01,0.01,0.01,0.01,122.47900000000013,52.06400000000001,70.17124719983045,29.828752800169568
2023-12-16,42097.0,42676.0,41639.0,42438.0,1081.1736887,41196.55,41223.36674399125,38138.78,38210.258494614696,32966.95,34962.592565097824,30670.29,31818.33397020259,False,False,0,False,False,0,64.36912098605254,Neutral,False,2421.445402951115,48487.7029528446,33959.03053513791,0.0080285035629452,8768.18181818184,2.8674464364221515,High,2093.5620917397537,2165.5070785148687,-71.94498677511501,1037.0,2.490453661231057,67.0,Greed,3205964045.9430003,3270868227.522,3164077741.932,3185355196.9782,0.01,0.01,0.01,0.01,52.12000000000001,64.78300000000003,44.58397132665542,55.41602867334458
2023-12-17,42448.0,42500.0,41533.0,42129.0,1103.39079807,41454.2,41309.61753027781,38298.86,38363.93463208079,33129.39,35104.501623214695,30745.835,31920.927662041373,False,False,0,False,False,0,60.70025904570903,Neutral,False,2213.9903151976177,47951.58847587066,34667.64658468495,-0.0072812102361091,8704.338842975229,2.872262811471466,High,2028.8489622856289,2138.175455269021,-109.3264929833922,967.0,2.32826908723184,73.0,Greed,3118345688.652,3238544855.8275003,3117401682.866,3160356264.333,0.01,0.01,0.01,0.01,178.44999999999948,43.11,80.54251669976526,19.457483300234745
2023-12-18,42119.0,42156.0,40513.0,41619.0,1742.23208552,41634.0,41339.0825273942,38439.58,38491.584254352136,33286.91,35233.50159107184,30819.595,32017.425894259868,False,False,0,False,False,0,49.481538908809,Neutral,False,2061.435039251051,47523.38764514736,35154.77740964105,-0.0121056754254789,8598.966942148782,2.516019649241386,High,1937.8749917909224,2098.1153625734014,-160.24037078247875,1643.0,4.055488361760422,65.0,Greed,3257524550.1041994,3434196397.4028,3189462207.1550994,3222974810.7954,0.013355,0.015611,0.01,0.015611,356.43099999999936,195.89699999999965,64.53248794194754,35.467512058052456
2023-12-19,41623.0,43456.0,41569.0,42197.0,2842.02713229,41850.55,41420.78895335666,38594.74,38636.89467575009,33450.95,35371.39264867437,30894.375,32118.715188844348,False,False,0,False,False,0,41.604122325529296,Neutral,False,1862.6811596810933,47008.83243239994,35832.745474313386,0.0138878877435786,8718.388429752087,2.170008494277903,Normal,1879.3028720589864,2054.3528644705184,-175.049992411532,1887.0,4.539440448411076,73.0,Greed,3194869231.5397,3384108653.3672004,3164111092.1321006,3246355356.7742,0.01,0.01,0.01,0.01,150.47799999999978,170.16099999999972,46.93066033763829,53.06933966236171
2023-12-20,42173.0,44291.0,42111.0,44161.0,2113.05664339,42171.1,41681.76143398936,38786.9,38853.526257093225,33642.51,35545.44427939369,30979.635,32238.538918308583,False,False,0,False,False,0,51.047046671048925,Neutral,False,1660.5430912487695,46663.39070773567,36700.132160243054,0.0465435931464321,9124.17355371903,2.5302698925125338,High,1918.027195327886,2027.087730641992,-109.06053531410588,2180.0,5.17679466172734,74.0,Greed,3354702089.8623,3593872164.1388006,3354524631.7283,3484787687.5732,0.010506,0.023637,0.01,0.023637,73.12200000000007,240.03699999999924,23.34979994188264,76.65020005811736
2023-12-21,44161.0,44279.0,43249.0,43580.0,1978.96178713,42414.25,41862.54605932371,38967.0,39038.878168579766,33817.6,35704.54439267302,31061.42,32351.389277330392,False,False,0,False,False,0,51.1671686746988,Neutral,False,1473.6709935964916,46283.55904011319,37441.53307853423,-0.0131564049727135,9004.132231404981,2.527531522671065,High,1912.49635574616,2004.1694556628256,-91.67309991666616,1030.0,2.381557955097228,70.0,Greed,3499722461.0187,3638783832.3963,3488515296.6657004,3535146160.5705004,0.027143,0.029216,0.027143,0.028948,68.69800000000001,135.79900000000023,33.59364685056501,66.40635314943499
2023-12-22,43623.0,44409.0,43419.0,43983.0,1571.0422186,42668.7,42064.49405367384,39146.74,39232.7652992237,33995.97,35868.47420667949,31153.21,32467.126697456457,False,False,0,False,False,0,50.67972240707292,Neutral,False,1257.322514417988,45836.4615969278,38292.52651041987,0.0092473611748509,9087.3966942149,2.5200865933893537,High,1918.355006125057,1987.0065657552725,-68.65155963021516,990.0,2.280107786913564,74.0,Greed,3543457796.3232,3657417616.2888,3399229166.7095995,3402482379.5592003,0.030806,0.030806,0.018011,0.018011,86.80100000000012,91.69000000000014,48.630463160607526,51.36953683939246
2023-12-23,43986.0,44076.0,43347.0,43810.0,909.44270219,42880.8,42230.73271522871,39332.08,39412.26469925414,34167.18,36025.73214318089,31236.765,32579.99110842704,False,False,0,False,False,0,49.1124822021832,Neutral,False,1046.9211803636026,45371.49625631952,39089.96917413791,-0.0039333378805447,9051.652892562008,2.521094889967029,High,1905.1223771683872,1970.629728037896,-65.50735086950817,729.0,1.6817772856253028,70.0,Greed,3381295688.7688,3493385632.4956,3371622712.5744,3437900627.406,0.016285,0.016285,0.01,0.015066,22.989000000000004,40.30400000000002,36.32155214636688,63.67844785363312
2023-12-24,43825.0,43954.0,43466.0,43697.0,654.4698487000001,42979.35,42370.37721854026,39510.94,39580.293534577504,34340.11,36177.638437375324,31322.88,32690.60811232329,False,False,0,False,False,0,49.3608090059149,Neutral,False,1025.034339604088,45445.48023735253,39295.274199728,-0.0025793197900022,9028.305785123992,2.519924047402619,High,1878.6328675245893,1952.2303559352345,-73.5974884106447,488.0,1.1227166060829157,71.0,Greed,3381570157.7788,3424631415.1024,3242160149.5148,3320888014.908,0.01,0.02079,0.01,0.019729,102.18500000000012,58.90400000000003,63.43387816672772,36.56612183327227
